,0973.HK_px_USD,NTCO3.SA_px_USD,COUR_px_USD,WRBY_px_USD,ARZZ3.SA_px_USD,SOMA3.SA_px_USD,1112.HK_px_USD,FREY.PA_px_USD,LMND_px_USD,CONCHATORO.SN_px_USD,COCO_px_USD,LFG.AX_px_USD,2897.TW_px_USD,AMAL_px_USD,VITL_px_USD,ABB.AX_px_USD,BFT.WA_px_USD,IBAB.BR_px_USD,SML.NZ_px_USD,MOVI3.SA_px_USD,Index,
6/1/23,2.835347032,2.648625622,12.85000038,11.28999996,14.71399347,2.117814688,1.305207032,34.69714538,17.80999947,1.121937086,26.19000053,2.255555494,0.320998666,14.58164692,14.48999977,1.848319373,331.5930593,17.19963682,0.970405674,2.229488617,449.274119,
6/2/23,2.835347032,2.683742319,13.18000031,12.21000004,14.81344219,2.155544322,1.305207032,34.69714538,18.20000076,1.13772352,26.54999924,2.255555494,0.320998666,15.20965958,14.71000004,1.848319373,331.5930593,17.19963682,0.970405674,2.246283015,451.9474113,
6/4/23,2.801610398,2.683742319,13.18000031,12.21000004,14.81344219,2.155544322,1.275378378,34.28498353,18.20000076,1.13772352,26.54999924,2.232366674,0.321686696,15.20965958,14.71000004,1.8606357,326.8262514,17.31005366,0.970405674,2.246283015,447.444503,
6/5/23,2.788851761,2.759357673,13.38000011,12.03999996,14.97926012,2.163546204,1.253699395,34.32986051,18.07999992,1.136656676,26.60000038,2.225396217,0.323479713,15.13115692,14.53999996,1.87813292,342.4589028,17.41726097,1.135063448,2.289380952,461.3939749,
6/6/23,2.67346404,2.879701651,13.47999954,12.09000015,15.33495568,2.23873003,1.243248578,34.28579042,19.65999985,1.189282017,26.92000008,2.351290718,0.320485476,15.97504902,14.61999989,1.870045183,330.4466951,17.26824057,1.069664964,2.403582053,453.8722475,
6/7/23,2.668181179,2.894237584,12.89999962,12.01000023,15.4938671,2.258371488,1.142882775,34.1066513,19.22999954,1.19855095,26.07999992,2.228481079,0.31963962,16.37736702,14.78999996,1.824428707,330.4466951,17.36791687,1.081437019,2.307113272,452.4760912,
6/8/23,2.669336712,2.894237584,12.93999958,12,15.4938671,2.258371488,1.180609572,34.55713704,19.45999908,1.191715025,27.68000031,2.271090006,0.321909374,16.38718224,14.64999962,1.879485982,342.6473662,17.3410719,1.066390421,2.307113272,465.1478204,
6/9/23,2.669336712,3.017059682,12.97000027,11.51000023,15.74439755,2.291230164,1.180609572,34.55713704,19.42000008,1.183616905,28.04000092,2.271090006,0.321909374,16.10261345,14.15999985,1.879485982,342.6473662,17.3410719,1.066390421,2.348613332,464.7319232,
6/11/23,2.624511816,3.017059682,12.97000027,11.51000023,15.74439755,2.291230164,1.193524529,34.66543907,19.42000008,1.183616905,28.04000092,2.271090006,0.318610694,16.10261345,14.15999985,1.879485982,349.8644576,17.50213929,1.072724598,2.348613332,471.2622327,
6/12/23,2.619606583,3.031639142,13.05000019,11.71000004,15.79467654,2.322042863,1.159324655,34.49390961,20.30999947,1.179728408,28.54999924,2.284742307,0.316522344,16.14186287,14.34000015,1.92454819,341.6130592,18.05269126,1.029563139,2.350837088,466.0916686,
6/13/23,2.809411374,3.025695785,13.19999981,12,15.09238422,2.288947451,1.179930814,34.57838874,21.09000015,1.15869698,28.65999985,2.253066264,0.321138288,16.76006126,13.77999973,1.976532118,341.8816936,18.05432131,1.040813471,2.272495015,467.0976468,
6/14/23,2.961869994,3.152326711,13.11999989,11.84000015,15.38371867,2.364790726,1.250017807,34.75047835,20.17000008,1.158941928,29.29999924,2.361693665,0.317882371,16.47549629,13.60999966,1.977795734,345.116415,17.80183233,1.096718816,2.366866775,469.8588372,
6/15/23,2.901761205,3.184901175,13.32999992,11.85000038,15.37599657,2.405054334,1.244111326,35.08025435,20.03000069,1.163803122,29.10000038,2.283740289,0.317120953,16.53437233,13.47999954,1.974560427,355.4829987,17.99236803,1.059886747,2.3634804,479.1211884,
6/16/23,2.901761205,3.150869607,13.06000042,11.68999958,15.10544008,2.443147,1.244111326,35.08025435,19.70000076,1.1514419,28.84000015,2.283740289,0.317120953,15.96523571,13.22999954,1.974560427,355.4829987,17.99236803,1.059886747,2.132050176,477.0638921,
6/18/23,2.965469402,3.150869607,13.06000042,11.68999958,15.10544008,2.443147,1.258757382,35.06336762,19.70000076,1.1514419,28.84000015,2.281748158,0.314988979,15.96523571,13.22999954,1.986586148,353.4483713,17.72463892,1.058930112,2.132050176,475.1077168,
6/19/23,2.916487007,3.104057671,13.06000042,11.68999958,15.26451941,2.469446396,1.329284493,35.01089246,19.70000076,1.145508998,28.84000015,2.274122712,0.314132418,15.96523571,13.22999954,2.021053241,348.9638169,17.78433934,1.0480783,2.279006074,471.4640421,
6/20/23,2.850050732,3.096025394,13.17000008,11.81000042,15.63650556,2.458881516,1.241210684,34.99827592,18.12999916,1.124082786,27.86000061,2.340265246,0.312494214,16.01429939,12.94999981,2.016176954,350.5207856,17.64863494,1.035895601,2.233449266,470.6208274,
6/21/23,2.850050732,3.348007534,13.10000038,11.75,16.27958992,2.525294346,1.241210684,35.44184633,17.25,1.124082786,27.51000023,2.35617193,0.312494214,15.90635777,13,1.964780866,371.7370917,17.59047839,1.042665467,2.24820475,489.1246548,
6/22/23,2.779010478,3.366420461,12.96000004,11.65999985,15.90918004,2.503462909,1.184032188,35.33314426,17.52000046,1.119579114,29.14999962,2.398640613,0.312494214,15.44516277,13.21000004,1.960559027,379.7967837,17.19055425,1.026221167,2.249974184,496.565042,
6/23/23,2.779010478,3.375081794,12.65999985,11.18999958,16.17155382,2.515149381,1.184032188,35.33314426,16.87000084,1.11703654,28.26000023,2.398640613,0.312494214,15.67085457,13.18000031,1.960559027,379.7967837,17.19055425,1.026221167,2.306076278,495.0080956,
6/25/23,2.848509246,3.375081794,12.65999985,11.18999958,16.17155382,2.515149381,1.218902149,35.16751894,16.87000084,1.11703654,28.26000023,2.449530514,0.312053809,15.67085457,13.18000031,1.897165551,364.7905815,16.95931965,1.032854581,2.306076278,481.6061171,
6/26/23,2.417708139,3.392883341,12.82999992,11.36999989,15.73102324,2.472319036,1.230896762,34.96658357,17.13999939,1.11703654,27.61000061,2.404622733,0.31198367,15.47460175,12.56000042,1.86877586,356.5084952,16.79300526,1.022948536,2.231168403,472.378293,
6/27/23,2.431939238,3.327922464,12.64999962,11.27000046,15.23674104,2.448063283,1.206396029,34.90226264,16.90999985,1.123296701,26.98999977,2.480495609,0.312089091,15.75916862,12.01000023,1.957620567,357.3451639,17.03792191,1.003533914,2.16127825,471.5988164,
6/28/23,2.401686781,3.193956014,13.06000042,11.43999958,15.10511525,2.448490018,1.19921243,34.77044529,16.85000038,1.114406244,26.95999908,2.44892038,0.311456355,16.0241127,11.78999996,1.980080391,365.5979213,16.80984098,1.0021604,2.061018514,478.6084121,
6/29/23,2.377202143,3.198182908,12.89000034,11.28999996,15.56700422,2.507668732,1.210334775,34.61816211,16.87999916,1.119928181,26.94000053,2.333847106,0.315487599,15.96523571,11.89999962,1.972569384,365.5778893,16.6058074,1.006960748,2.135018375,478.4704745,
6/30/23,2.377202143,3.225774897,13.02000046,11.68999958,16.03104281,2.505321721,1.210334775,34.61816211,16.85000038,1.136964068,26.87000084,2.333847106,0.315487599,15.78860664,11.98999977,1.972569384,365.5778893,16.6058074,1.006960748,2.198419754,479.2700336,
7/2/23,2.397849483,3.225774897,13.02000046,11.68999958,16.03104281,2.505321721,1.200958799,34.74128344,16.85000038,1.136964068,26.87000084,2.457393307,0.31365246,15.78860664,11.98999977,1.977414879,369.9971882,16.59942945,1.03008078,2.198419754,483.3829997,
7/3/23,2.373578102,3.24428276,13.02999973,11.90999985,16.52363942,2.510400315,1.232687005,34.76171815,17.48999977,1.14323356,26.64999962,2.495627753,0.312690876,16.01429939,12.05000019,1.995448515,364.1754912,16.63101813,1.040236889,2.29201436,479.7533752,
7/4/23,2.374396426,3.219993184,13.02999973,11.90999985,16.48465762,2.486883438,1.177826292,34.66955455,17.48999977,1.154774036,26.64999962,2.48960517,0.312874993,16.01429939,12.05000019,2.007720354,363.0453348,16.43455172,1.047350827,2.280331656,478.3994193,
7/5/23,2.316567558,3.239891417,12.86999989,11.89999962,17.20893315,2.530574778,1.175638641,34.57904198,17.17000008,1.156102404,25.88999939,2.385164122,0.308243075,15.83767128,11.85000038,1.956543478,375.2916155,16.06598364,1.019081515,2.293397734,487.7814989,
7/6/23,2.38026583,3.115897311,12.22000027,11.94999981,16.68950881,2.43079501,1.151801194,34.90299066,16.45000076,1.142554382,25.44000053,2.388412011,0.307233085,15.5727272,11.42000008,1.888993402,363.0431829,16.00871202,1.00453272,2.215356572,474.3650885,
7/7/23,2.38026583,3.169265155,12.90999985,12.68999958,16.83345398,2.467009487,1.151801194,34.90299066,16.67000008,1.139949685,25.15999985,2.388412011,0.307233085,15.82785702,11.35000038,1.888993402,363.0431829,16.00871202,1.00453272,2.36028353,476.0559684,
7/9/23,2.368058365,3.169265155,12.90999985,12.68999958,16.83345398,2.467009487,1.168823223,35.15378559,16.67000008,1.139949685,25.15999985,2.533447289,0.307899971,15.82785702,11.35000038,1.912773445,406.5893117,16.34311282,1.011439188,2.36028353,514.8586731,
7/10/23,2.425906979,3.09125826,13.10000038,12.72000027,16.39870418,2.391982749,1.156665355,35.05744698,17.20999908,1.131500087,25.43000031,2.419022104,0.311656578,16.00448608,11.38000011,1.896267434,401.6201958,16.22222442,1.011539616,2.300140449,510.7540408,
7/11/23,2.565349733,3.109605624,13.22999954,13.36999989,16.33406268,2.377918893,1.173708268,35.0833165,18.89999962,1.155096252,24.47999954,2.437916304,0.307836108,16.14186287,11.14999962,1.840646837,414.567965,16.65271585,1.004212115,2.252223077,523.7623517,
7/12/23,2.540377452,3.116599512,13.67000008,13.39000034,16.54297494,2.324423005,1.175050515,35.71192955,19.32999992,1.176948365,23.86000061,2.487235379,0.310133339,16.31849098,11.02999973,1.86112857,410.8123612,16.82545031,1.033930566,2.27876464,521.7145026,
7/13/23,2.473541067,3.138658293,13.59000015,13.02999973,16.42476815,2.283010256,1.156467509,35.53099034,19.72999954,1.176368103,24.54999924,2.555775827,0.314003281,16.56380653,11.17000008,1.894272066,415.653791,16.99176264,1.033930566,2.268415734,526.7353273,
7/14/23,2.473541067,3.026094826,13.32999992,12.98999977,15.95498407,2.237200016,1.156467509,35.53099034,18.69000053,1.190210138,24.65999985,2.555775827,0.314003281,16.80912399,10.26000023,1.894272066,415.653791,16.99176264,1.033930566,2.16207004,524.4451767,
7/16/23,2.473541067,3.026094826,13.32999992,12.98999977,15.95498407,2.237200016,1.156467509,35.54395502,18.69000053,1.190210138,24.65999985,2.490449377,0.31408257,16.80912399,10.26000023,1.880309738,402.2973783,16.95305394,1.043904448,2.16207004,512.6663316,
7/17/23,2.498653449,3.006681196,13.93000031,13.85000038,15.9787983,2.254906846,1.199714661,35.79535211,20.05999947,1.205272389,25.25,2.480564602,0.315718785,17.17219543,10.80000019,1.791122512,423.8594146,16.90079432,1.030263188,2.204982758,535.5399787,
7/18/23,2.49363679,2.991060094,13.93000031,14.27999973,16.12223423,2.240791497,1.199736924,35.76798047,20.82999992,1.222918983,24.80999947,2.55487287,0.316066042,17.88852119,11.13000011,1.85353656,419.1041403,16.66329825,1.032635036,2.178431766,532.9352626,
7/19/23,2.490326386,3.068664433,13.75,14.48999977,16.21413471,2.199773211,1.195760507,35.91180639,24.07999992,1.300929346,25.61000061,2.511840314,0.317789475,18.76185226,10.97500038,1.814319357,430.2275983,16.47141851,1.008247599,2.155944704,546.8981379,
7/20/23,2.556942753,3.216146565,13.39000034,14.55000019,16.36233011,2.204900239,1.190107839,36.12566411,23.12999916,1.332324307,25.95999908,2.508241471,0.316295276,18.99735451,10.92000008,1.87069815,410.2903461,16.21397143,0.996776067,2.186143967,529.177264,
7/21/23,2.556942753,3.334658186,13.27000046,14.30000019,16.83569474,2.299113109,1.190107839,36.12566411,23.37000084,1.334791129,25.94000053,2.508241471,0.316295276,18.91885185,10.68000031,1.87069815,410.2903461,16.21397143,0.996776067,2.236352929,529.4139249,
7/23/23,2.555765594,3.334658186,13.27000046,14.30000019,16.83569474,2.299113109,1.15825576,35.65511656,23.37000084,1.334791129,25.94000053,2.436576372,0.311889895,18.91885185,10.68000031,1.836048299,434.4870921,16.19793568,0.986559985,2.236352929,550.0411426,
7/24/23,2.651983034,3.493207849,13.14999962,14.23999977,17.02496334,2.377848054,1.161243978,35.45592156,21.87999916,1.330819396,26.05999947,2.550378044,0.313752123,19.48798943,10.72000027,1.858229222,418.8811271,15.99681395,0.998161779,2.267840951,535.8165494,
7/25/23,2.887033703,3.501230032,13.05000019,14.38000011,17.15173502,2.376640458,1.200151619,35.41556663,21.94000053,1.352864054,25.97999954,2.55794479,0.316497775,19.54686356,10.68999958,1.886924341,414.0663904,15.71340199,1.000798783,2.298752353,531.7994747,
7/26/23,2.915792987,3.491136024,13.31000042,14.78999996,17.23087732,2.385123623,1.2425842,35.50501969,22.45999908,1.350715504,26.05999947,2.547562927,0.321815968,20.07674789,11.10999966,1.913065646,422.0125045,15.66446619,0.987678882,2.271144274,540.8480529,
7/27/23,2.953440835,3.477429615,13.01000023,14.52000046,17.14294962,2.365540084,1.249659946,35.18558658,20.76000023,1.345221672,25.87000084,2.541710507,0.319373517,18.6735363,11.06999969,1.83849432,410.9587231,15.72114691,1.002286081,2.325481807,527.4367504,
7/28/23,2.953440835,3.493830897,15.31000042,14.68000031,17.05255311,2.343913171,1.249659946,35.18558658,21.75,1.331360664,26.53000069,2.541710507,0.319373517,19.55667686,11.43999958,1.83849432,410.9587231,15.72114691,1.002286081,2.350253727,532.058859,
7/30/23,3.031904115,3.493830897,15.31000042,14.68000031,17.05255311,2.343913171,1.231338643,35.33143116,21.75,1.331360664,26.53000069,2.529490131,0.318153537,19.55667686,11.43999958,1.831636017,424.6254355,16.18317447,0.997865679,2.350253727,544.589559,
7/31/23,3.056813064,3.567980654,15.68999958,14.93999958,17.1149365,2.378230425,1.291502872,35.24595016,23.25,1.322587378,26.42000008,2.544245619,0.318330431,19.58611488,11.69999981,1.880627157,412.1891238,16.12202575,0.998917331,2.41420012,535.9315298,
8/1/23,3.045611374,3.531369033,15.76000023,14.51000023,16.32173041,2.386566049,1.267979701,35.06400727,22.60000038,1.304469397,26.38999939,2.448813083,0.313259504,19.1347332,10.70499992,1.905782936,398.7943072,15.89503069,1.007132825,2.499218638,520.9169624,
8/2/23,3.086955242,3.469909557,15.88000011,14.69999981,16.46127582,2.373282425,1.261893786,34.86062866,22.06999969,1.278985207,25.06999969,2.383185849,0.313259504,19.06604576,10.53999996,1.962899884,394.4784233,15.89038747,0.973719923,2.437705918,515.3771402,
8/3/23,3.12248794,3.340693264,15.96000004,14.85999966,16.20428232,2.285528329,1.26088453,34.88487124,17.30999947,1.255749055,24.48999977,2.408825099,0.310846451,19.23285866,13.27000046,1.915784275,389.9724858,15.92334014,0.985275606,2.525468203,509.2132149,
8/4/23,3.12248794,3.357937857,15.86999989,14.89999962,16.65236648,2.33101948,1.26088453,34.88487124,17.12999916,1.278768131,24.57999992,2.408825099,0.310846451,19.34135246,12.39999962,1.915784275,389.9724858,15.92334014,0.985275606,2.495175825,508.8647366,
8/6/23,3.216133513,3.357937857,15.86999989,14.89999962,16.65236648,2.33101948,1.262761584,35.04741833,17.12999916,1.278768131,24.57999992,2.483647215,0.312628177,19.34135246,12.39999962,1.912861651,387.2959939,15.5354332,0.975937067,2.495175825,506.4636889,
8/7/23,3.230491021,3.299816203,15.86999989,14.90999985,16.60635525,2.279357869,1.229669248,35.04857519,16.54000092,1.25896678,27.59000015,2.476840822,0.311863768,19.57806396,12.25,1.859957624,388.6174308,15.18385691,0.964761797,2.458931296,509.2531091,
8/8/23,3.227690158,3.269948149,15.80000019,14.39000034,16.49752602,2.295870107,1.240648184,34.9078086,16.15999985,1.246311413,26.64999962,2.455124818,0.311218011,19.35121536,12.18000031,1.88107192,388.6417677,14.79411523,0.956885666,2.49994745,506.7944397,
8/9/23,3.224934144,3.24152741,15.13000011,13.89000034,16.58119668,2.204681843,1.229961009,35.39663776,15.64999962,1.287881018,26.46999931,2.456668417,0.310490532,19.12436485,11.65999985,1.921468196,398.5912194,14.66576615,0.95167668,2.58606525,513.6398143,
8/10/23,3.225450899,3.312408523,15.43999958,13.48999977,16.28066242,2.039640464,1.202473349,35.40962049,15.30000019,1.309612802,27.29999924,2.460577697,0.306079088,19.10464096,12,1.927655631,400.5947148,14.38562972,0.943994692,2.722245651,515.5495125,
8/11/23,3.225450899,3.326811026,15.72999954,13.22999954,15.89925879,1.884714941,1.202473349,35.40962049,15.13000011,1.298664077,26.5,2.460577697,0.306079088,19.19340515,12.01000023,1.927655631,400.5947148,14.38562972,0.943994692,2.675276475,514.30513,
8/13/23,3.510947546,3.326811026,15.72999954,13.22999954,15.89925879,1.884714941,1.176293557,35.50339952,15.13000011,1.298664077,26.5,2.49191549,0.289573585,19.19340515,12.01000023,1.909562137,391.8755607,14.22739759,0.939509392,2.675276475,506.8339673,
8/14/23,3.465911528,3.18906814,15.81000042,12.76000023,15.49144603,1.851479427,1.14474092,35.38841129,15.02000046,1.287202065,27.62999916,2.583833019,0.287916365,18.92710686,11.64999962,1.907559944,391.8755607,14.13768319,0.937971444,2.633170473,506.1130994,
8/15/23,3.419539698,3.349619409,15.60999966,12.46000004,16.01074766,1.80752964,1.088701358,35.37313064,14.39999962,1.287202065,27.32999992,2.54025161,0.281682165,18.46354485,11.35000038,1.885622821,383.0570246,13.91349885,0.929282185,2.597947603,496.6351871,
8/16/23,3.435341092,3.049246224,15.52999973,12.38000011,15.97528024,1.760084398,1.105728461,35.27792473,14.43000031,1.260331532,26.65999985,2.491833654,0.282199228,18.35505295,12,1.911285576,425.406836,13.68030702,0.877767871,2.650149991,532.8560228,
8/17/23,3.398145333,2.985768293,15.52999973,11.97000027,15.83243208,1.748047272,1.109560832,35.06483698,14.06000042,1.257955301,26.30999947,2.476586804,0.282030846,18.47340775,11.97999954,1.921949626,420.6840557,13.52784091,0.882892337,2.589923038,527.2220825,
8/18/23,3.398145333,3.015778131,15.81000042,12.28999996,15.62459846,1.784599068,1.109560832,35.06483698,13.98999977,1.249340756,27.42000008,2.476586804,0.282030846,18.43395615,12.51000023,1.921949626,420.6840557,13.52784091,0.882892337,2.657785125,529.0158937,
8/20/23,3.422092847,3.015778131,15.81000042,12.28999996,15.62459846,1.784599068,1.082697185,35.28003484,13.98999977,1.249340756,27.42000008,2.485851184,0.282921177,18.43395615,12.51000023,1.969204674,435.8740838,13.39836729,0.87117566,2.657785125,542.4297159,
8/21/23,3.38149636,2.941210461,16.20000076,12.30000019,15.08499,1.730852769,1.127455808,34.92756262,13.64000034,1.266431718,26.65999985,2.429561236,0.288119415,18.01971054,12.42000008,2.001096682,425.8387019,13.57884233,0.859740742,2.576199674,531.7637285,
8/22/23,3.381947197,2.990283584,16.39999962,12.35000038,16.13834749,1.781881183,1.222473907,34.7627283,13.53999996,1.261013181,27.05999947,2.440434956,0.289135082,17.47724342,12.59000015,2.004911961,424.5723196,13.34121534,0.843513386,2.739642205,531.6893998,
