Date,NTCO3.SA_MktCap_USD,0973.HK_MktCap_USD,LMND_MktCap_USD,SOMA3.SA_MktCap_USD,ARZZ3.SA_MktCap_USD,MME.AX_MktCap_USD,FREY.PA_MktCap_USD,CONCHATORO.SN_MktCap_USD,MOVI3.SA_MktCap_USD,AEF.AX_MktCap_USD,ABB.AX_MktCap_USD,LFG.AX_MktCap_USD,1112.HK_MktCap_USD,VITL_MktCap_USD,2897.TW_MktCap_USD,KMD.NZ_MktCap_USD,AMAL_MktCap_USD,SML.NZ_MktCap_USD,IBAB.BR_MktCap_USD,BFT.WA_MktCap_USD,Index
2022-12-04,3166077237,4322981692,1305181242,1664883044,1822931338,163986700.6,1092748238,828863863.1,573884336,329315407.7,562605610,775904762.7,871235508.6,616143795.8,742427451.9,440684894.8,801816588.7,470976814.6,436942142.5,427387138.8,21.41697781
2022-12-05,3023556851,4566022334,1242445250,1547998256,1740816613,154095637.3,1088045483,823382299.7,529722050.9,319200659.9,530024880.6,748920555.8,900742537.5,619083801,733184527.7,427074204.7,786558170.5,481372401.4,422354757.5,422084131.8,21.1066854
2022-12-06,3138642181,4525546532,1219260202,1590294244,1738621762,156287860,1078772044,839979033.6,537687262.3,315837918.3,507364903.1,740266828.5,910888369.9,621603834.2,732381225.3,431105113.7,779377610.4,488254830.7,421147928.5,418952174.2,21.19227186
2022-12-07,3151641867,4534119645,1203576236,1599458717,1756808485,161935019.1,1095930021,840492933.9,538787879.5,313759821,497819631.1,721346670.5,954837841,626643860.4,727968382.1,421152380.4,755143624.3,490610837.2,470888607,392249628.5,21.25517209
2022-12-08,2997504253,4566670926,1227443214,1532722787,1713477475,150768529,1100683554,840492933.9,498880608.1,303109057.3,501482805.5,734184839.5,1064719380,663604092.7,734098932.5,430830349.4,739286830.9,489744786.7,457714484.9,411446707.9,21.15886655
2022-12-09,2913292316,4566670926,1210395391,1469578716,1654792685,150768529,1100683554,833274677.1,489542316.9,303109057.3,501482805.5,734184839.5,1064719380,635043904.1,734098932.5,430830349.4,765315942.3,489744786.7,457714484.9,411446707.9,20.9166903
2022-12-11,2913292316,4462218520,1210395391,1469578716,1654792685,133559177,1096852511,833274677.1,489542316.9,306199764,495806368.8,736574426.7,1055106343,635043904.1,726624392.9,423744965.4,765315942.3,506075504.2,460367186.5,418499523.7,20.79286463
2022-12-12,2808546848,4553208145,1206985879,1426060759,1593162780,130524875.6,1098899051,824388605.1,472855048.5,329997947.9,513671818.6,733422317.9,1065940205,623283842.9,726948018,431452242.7,754246032.2,508411941.5,468518268,429582588.5,20.70010721
2022-12-13,2718621528,4515809781,1191983712,1379971984,1557674841,124780774.5,1107750404,825861355,457720217.5,344581532.5,520530246.9,756520466,1128913645,629583865.7,732274800.1,427768769.3,744073831.8,526235438.7,473517201,428902448.7,20.59307684
2022-12-14,2673980929,4365768921,1164025293,1373566118,1538530238,122586273.9,1106678110,812730342.7,445938126.9,308263470.7,517751200.3,750761328.4,1176406643,638403921.6,735893501.1,427774290.3,732405487.8,505304197.3,464052988.3,429540005.1,20.29036139
2022-12-15,2589279777,4487146825,1099925445,1349739018,1544308105,117398246.7,1115324497,809045016,426069404.6,297805434.7,502199279.4,747007074.3,1297688939,632943883.2,722170057.7,440437814.2,715651278.7,497986356.4,461810517.2,441187011,20.29512398
2022-12-16,2469146798,4487146825,1134703018,1344995455,1516910931,117398246.7,1115324497,798654116,425328598.5,297805434.7,502199279.4,747007074.3,1297688939,628743881.3,722170057.7,440437814.2,708171560.5,497986356.4,461810517.2,441187011,20.15481641
2022-12-18,2469146798,4372193431,1134703018,1344995455,1516910931,114634905.6,1109575645,798654116,425328598.5,310482028.5,494873519.4,730081744.8,1261566633,628743881.3,722231414.9,442430078.9,708171560.5,485080161.1,452718684.3,439102080.7,19.96162469
2022-12-19,2561635924,4484589101,1084923408,1401197480,1604677731,114959775.4,1112663432,802475939.4,478782759.7,298536931.4,486350457.2,713520955.6,1257043007,631263874.4,716738012.1,425666364.6,716548753.2,480184211.1,455813990.8,440617638.6,20.26818975
2022-12-20,2829986977,4405486090,1057646918,1515144187,1697466327,131746782.6,1113902418,812142420.1,509735488,286409429.2,498978650.9,713571296.6,1326333639,629583865.7,714739930.7,420537861.7,685134265.8,489894969.2,459384133,449175452.6,20.7470011
2022-12-21,2830818333,4419556935,1046054393,1520149679,1661126367,129809933.8,1062146527,844505168,501887009.6,301079014.7,516821533.2,723808594.9,1340273002,645963980.9,718369219.5,416871041.5,689023792.2,474741092.6,469660797.6,457437696.4,20.77010411
2022-12-22,2811170885,4420010482,988091771.3,1542482579,1640398174,129055722.2,1061470897,847198725.4,509915191,285852825.9,513818736.8,706620621.9,1378708021,650583994.9,714368930.4,414384950.7,695007425.7,473262058.7,482196176.9,468191095.9,20.73278926
2022-12-23,2927281062,4420010482,981954544.8,1605657453,1723556173,129055722.2,1061470897,849524605.4,541596154.7,285852825.9,513818736.8,706620621.9,1378708021,650163982.7,714368930.4,414384950.7,691417175.1,473262058.7,482196176.9,468191095.9,21.01909167
2022-12-25,2927281062,4420010482,981954544.8,1605657453,1723556173,129055722.2,1061470897,849524605.4,541596154.7,285852825.9,513818736.8,706620621.9,1378708021,650163982.7,716825688.2,414384950.7,691417175.1,473262058.7,482196176.9,468191095.9,21.02154843
2022-12-26,2851705395,4420010482,981954544.8,1545317162,1657627517,129055722.2,1071566072,855774560.2,534734250.9,285852825.9,513818736.8,706620621.9,1378708021,650163982.7,718293198.1,414384950.7,691417175.1,473262058.7,467988245.6,463088727.4,20.81134425
2022-12-27,2671356356,4491671258,914445183.7,1460758771,1592818751,125150961.4,1071258325,875270646,489923610.6,277352296.6,511837757.7,732672699.4,1165012050,659824063,714784623.6,415796341.8,700991118,480301110.7,472146063,464516368.5,20.28788835
2022-12-28,2877815313,4495041682,880349538.9,1535366852,1644632632,120584227.4,1070438528,880402925.6,528512681.8,275988588.1,509295424.7,721630782.8,1245552634,668224106.7,712301505.6,414810350.5,697999242.5,479669765.9,482200793.5,472030985.9,20.71284856
2022-12-29,2908204535,4541817165,943767459,1516735231,1630137401,120906286.3,1073748162,866782085.8,510690542.5,279600793.1,522671077.8,749869337.1,1276234687,641343966.9,721784705.7,412603521.1,683937574.4,484495091.5,478160289.4,486628682.3,20.85011859
2022-12-30,2908204535,4541817165,932856863.1,1516735231,1630137401,120906286.3,1073748162,879056536.6,510690542.5,279600793.1,522671077.8,749869337.1,1276234687,626643860.4,721784705.7,412603521.1,689322950.4,484495091.5,478160289.4,486628682.3,20.84216772
