,0973.HK,NTCO3.SA,BFT.WA,COUR,WRBY,COCO,ARZZ3.SA,LMND,SOMA3.SA,VITL,FREY.PA,CONCHATORO.SN,1112.HK,2897.TW,AMAL,MOVI3.SA,6088.T,IBAB.BR,KMD.NZ,CLSA3.SA,INCLU.BR,BIRD,CVT.NZ,SML.NZ,ALQP.PA,1346.HK,HLZ.MC,ZVIA,GROV,CWEB.TO,0973.HK_currency,0973.HK_SO,NTCO3.SA_currency,NTCO3.SA_SO,BFT.WA_currency,BFT.WA_SO,COUR_currency,COUR_SO,WRBY_currency,WRBY_SO,COCO_currency,COCO_SO,ARZZ3.SA_currency,ARZZ3.SA_SO,LMND_currency,LMND_SO,SOMA3.SA_currency,SOMA3.SA_SO,VITL_currency,VITL_SO,FREY.PA_currency,FREY.PA_SO,CONCHATORO.SN_currency,CONCHATORO.SN_SO,1112.HK_currency,1112.HK_SO,2897.TW_currency,2897.TW_SO,AMAL_currency,AMAL_SO,MOVI3.SA_currency,MOVI3.SA_SO,6088.T_currency,6088.T_SO,IBAB.BR_currency,IBAB.BR_SO,KMD.NZ_currency,KMD.NZ_SO,CLSA3.SA_currency,CLSA3.SA_SO,INCLU.BR_currency,INCLU.BR_SO,BIRD_currency,BIRD_SO,CVT.NZ_currency,CVT.NZ_SO,SML.NZ_currency,SML.NZ_SO,ALQP.PA_currency,ALQP.PA_SO,1346.HK_currency,1346.HK_SO,HLZ.MC_currency,HLZ.MC_SO,ZVIA_currency,ZVIA_SO,GROV_currency,GROV_SO,CWEB.TO_currency,CWEB.TO_SO
2023-03-23,18.970823287963867,12.325961112976074,1118.6263427734375,10.600000381469727,9.850000381469727,18.5,59.44155502319336,12.739999771118164,7.903387546539307,14.09000015258789,31.541336059570312,957.682861328125,11.212011337280273,9.176692008972168,17.82533836364746,6.92310094833374,1061.0548095703125,15.155329704284668,0.9749999046325684,5.099999904632568,14.638410568237305,1.149999976158142,3.178603410720825,2.4000000953674316,20.399999618530273,0.51246577501297,5.440000057220459,3.299999952316284,2.0,0.44999998807907104,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-03-24,,12.603364944458008,,10.869999885559082,9.970000267028809,19.299999237060547,60.35439682006836,12.949999809265137,8.160247802734375,14.90999984741211,,951.7074584960938,,,18.1975154876709,7.238683700561523,,,,5.110000133514404,,1.159999966621399,,,,,,3.4700000286102295,2.0999999046325684,0.4300000071525574,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-03-26,18.79278564453125,,1084.4324951171875,,,,,,,,31.541336059570312,,11.879172325134277,9.195951461791992,,,1059.1131591796875,15.273731231689453,0.9843749403953552,,14.40000057220459,,3.1688232421875,2.2699999809265137,20.399999618530273,0.51246577501297,5.340000152587891,,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-03-27,18.37736701965332,12.566376686096191,1128.39599609375,10.859999656677246,9.869999885559082,19.84000015258789,60.55833053588867,12.59000015258789,8.27879810333252,15.279999732971191,31.541336059570312,952.7268676757812,12.175688743591309,9.224838256835938,17.92327880859375,7.317579746246338,1097.9442138671875,15.490799903869629,1.0125000476837158,5.150000095367432,14.352317810058594,1.2300000190734863,3.1590425968170166,2.180000066757202,20.200000762939453,0.5807945728302002,5.300000190734863,3.5399999618530273,2.0799999237060547,0.4399999976158142,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-03-28,18.614749908447266,13.130430221557617,1113.7415771484375,10.829999923706055,9.979999542236328,20.040000915527344,62.53939437866211,12.350000381469727,8.535658836364746,15.020000457763672,31.35580062866211,944.1807250976562,12.546333312988281,9.2537260055542,17.756776809692383,7.396475315093994,1112.5057373046875,15.392132759094238,1.0125000476837158,5.230000019073486,14.161589622497559,1.2599999904632568,3.129702091217041,2.049999952316284,20.200000762939453,0.6149589419364929,5.460000038146973,3.5899999141693115,2.0450000762939453,0.4099999964237213,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-03-29,19.38624382019043,12.880767822265625,1089.3173828125,10.90999984741211,10.220000267028809,19.989999771118164,62.43257141113281,13.15999984741211,8.357831954956055,15.010000228881836,31.35580062866211,943.1326904296875,11.786511421203613,9.282614707946777,17.737192153930664,7.228821754455566,1119.3973388671875,15.846002578735352,1.021875023841858,5.260000228881836,14.066225051879883,1.25,3.129702091217041,2.119999885559082,20.0,0.6235000491142273,5.300000190734863,3.5999999046325684,2.015000104904175,0.4099999964237213,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-03-30,19.38624382019043,12.612611770629883,1128.39599609375,10.779999732971191,10.390000343322754,19.149999618530273,64.03490447998047,13.710000038146973,8.614692687988281,15.079999923706055,31.541336059570312,938.4736938476562,12.175688743591309,9.321131706237793,17.29645538330078,7.741643905639648,1116.44384765625,15.747335433959961,1.0312501192092896,5.449999809265137,13.923178672790527,1.190000057220459,3.0808005332946777,2.130000114440918,20.0,0.5893356204032898,5.440000057220459,3.7200000286102295,2.1050000190734863,0.4300000071525574,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-03-31,,12.2057523727417,,11.520000457763672,10.59000015258789,19.6200008392334,61.67510223388672,14.260000228881836,8.012059211730957,15.300000190734863,,968.8571166992188,,,17.325836181640625,7.978331565856934,,,,5.659999847412109,,1.2000000476837158,,,,,,3.8499999046325684,2.190000057220459,0.4399999976158142,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-04-02,18.555404663085938,,1099.0870361328125,,,,,,,,31.541336059570312,,11.619721412658691,,,,1117.4283447265625,15.964404106140137,1.021875023841858,,14.256953239440918,,2.9634363651275635,2.1500000953674316,20.0,0.6064177751541138,5.400000095367432,,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-04-03,18.79278564453125,12.547883033752441,1123.51123046875,11.720000267028809,10.59000015258789,19.780000686645508,60.257286071777344,14.199999809265137,7.54773473739624,15.210000038146973,31.541336059570312,947.629638671875,11.971834182739258,,17.83513069152832,7.485233306884766,1104.629638671875,15.964404106140137,1.0031249523162842,6.050000190734863,14.066225051879883,1.1699999570846558,2.9536561965942383,2.2100000381469727,19.899999618530273,0.6064177751541138,5.400000095367432,3.9100000858306885,2.005000114440918,0.4399999976158142,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-04-04,,12.122530937194824,1094.2022705078125,11.619999885559082,10.770000457763672,19.600000381469727,61.04388427734375,13.960000038146973,7.429184436798096,14.899999618530273,31.541336059570312,938.5689086914062,,,17.032011032104492,7.672610282897949,1074.1094970703125,15.767067909240723,1.0125000476837158,5.860000133514404,14.161589622497559,1.159999966621399,2.978311061859131,2.1600000858306885,19.899999618530273,,5.400000095367432,3.9000000953674316,2.515000104904175,0.4399999976158142,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-04-05,19.3268985748291,10.957436561584473,1113.7415771484375,11.260000228881836,10.65999984741211,20.829999923706055,57.936336517333984,13.510000228881836,7.429184436798096,14.550000190734863,31.541336059570312,936.4918823242188,12.175688743591309,9.465570449829102,16.904687881469727,7.6923346519470215,1056.38818359375,15.846002578735352,1.0031249523162842,5.659999847412109,14.113906860351562,1.1200000047683716,3.007896900177002,2.140000104904175,19.899999618530273,0.6149589419364929,5.559999942779541,3.7699999809265137,2.2799999713897705,0.4000000059604645,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-04-06,,10.356395721435547,,11.149999618530273,11.029999732971191,20.780000686645508,60.6651496887207,13.84000015258789,7.537856101989746,14.550000190734863,,936.482421875,,9.465570449829102,16.924278259277344,8.106536865234375,1058.357177734375,,,5.519999980926514,,1.149999976158142,,,,,,3.7300000190734863,2.2799999713897705,0.4300000071525574,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-04-09,,,,,,,,,,,,,,9.465570449829102,,,1061.310791015625,,,,,,,,,,,,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-04-10,19.93024444580078,10.374889373779297,1089.3173828125,11.109999656677246,11.1899995803833,21.90999984741211,61.75279235839844,14.039999961853027,7.567493438720703,14.6899995803833,31.541336059570312,943.2279663085938,12.045963287353516,9.475199699401855,17.257278442382812,7.623300552368164,1067.2178955078125,15.747335433959961,1.0031249523162842,5.599999904632568,14.066225051879883,1.2100000381469727,2.978311061859131,2.1600000858306885,20.0,0.6405822038650513,5.539999961853027,3.9200000762939453,2.2300000190734863,0.46000000834465027,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-04-11,19.227989196777344,10.929696083068848,1074.662841796875,11.420000076293945,11.600000381469727,21.670000076293945,67.0064926147461,14.109999656677246,8.27879810333252,14.520000457763672,31.541336059570312,943.2279663085938,12.305414199829102,9.590750694274902,17.061397552490234,8.027641296386719,1079.0321044921875,15.609200477600098,1.0125000476837158,5.840000152587891,14.113906860351562,1.2799999713897705,2.958587169647217,2.1500000953674316,19.899999618530273,0.7174520492553711,5.579999923706055,3.819999933242798,2.2200000286102295,0.41999998688697815,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-04-12,19.3268985748291,10.818735122680664,1074.662841796875,11.029999732971191,11.020000457763672,21.399999618530273,66.91909790039062,13.420000076293945,8.298556327819824,13.8100004196167,31.541336059570312,935.5963745117188,12.657526969909668,9.629267692565918,16.963451385498047,8.412257194519043,1099.70703125,15.885470390319824,1.0125000476837158,5.989999771118164,14.066225051879883,1.2300000190734863,2.9487252235412598,2.1600000858306885,19.899999618530273,0.7089109420776367,5.699999809265137,3.559999942779541,2.25,0.4300000071525574,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-04-13,19.3664608001709,10.818735122680664,1089.3173828125,11.25,11.119999885559082,21.600000381469727,66.8802490234375,13.630000114440918,8.357831954956055,13.729999542236328,31.541336059570312,936.7967529296875,12.509269714355469,9.677414894104004,17.041805267333984,8.353086471557617,1100.6915283203125,15.846002578735352,1.021875023841858,5.989999771118164,14.209270477294922,1.2400000095367432,2.9290013313293457,2.1700000762939453,19.899999618530273,0.7345342636108398,6.019999980926514,3.5399999618530273,2.25,0.4399999976158142,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-04-14,,10.643046379089355,,11.170000076293945,11.09000015258789,21.389999389648438,65.89942932128906,12.979999542236328,8.08121395111084,13.470000267028809,,929.0319213867188,,,16.777362823486328,8.303775787353516,,,,5.940000057220459,,1.2300000190734863,,,,,,3.549999952316284,2.2950000762939453,0.46000000834465027,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-04-16,19.68297004699707,,1094.2022705078125,,,,,,,,31.541336059570312,,13.065237045288086,9.821853637695312,,,1091.830810546875,15.510533332824707,1.0500000715255737,,14.209270477294922,,2.9092774391174316,2.190000057220459,19.899999618530273,0.7259932160377502,6.139999866485596,,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-04-17,19.544498443603516,10.356395721435547,1099.0870361328125,10.869999885559082,11.220000267028809,21.5,65.82173919677734,13.140000343322754,8.002180099487305,13.4399995803833,30.984725952148438,934.4530029296875,13.028172492980957,9.918146133422852,17.237689971923828,8.25446605682373,1096.75341796875,15.707868576049805,1.0406250953674316,6.050000190734863,14.161589622497559,1.2599999904632568,2.8599677085876465,2.1600000858306885,19.899999618530273,0.7259932160377502,6.139999866485596,3.6600000858306885,2.450000047683716,0.47999998927116394,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-04-18,19.3268985748291,10.09748649597168,1094.2022705078125,10.510000228881836,10.890000343322754,20.75,65.22936248779297,13.029999732971191,7.962663173675537,13.0,30.613649368286133,928.5078735351562,12.546333312988281,9.773706436157227,16.845924377441406,8.195295333862305,1078.047607421875,15.747335433959961,1.0312501192092896,5.75,14.304636001586914,1.2799999713897705,2.830381393432617,2.180000066757202,19.899999618530273,0.7089109420776367,6.28000020980835,3.569999933242798,2.509999990463257,0.47999998927116394,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-04-19,19.18842315673828,9.773848533630371,1089.3173828125,10.350000381469727,10.84000015258789,20.700000762939453,62.374305725097656,13.0600004196167,7.567493438720703,12.9399995803833,30.24257469177246,924.0585327148438,12.601930618286133,9.773706436157227,17.29645538330078,7.643024444580078,1056.38818359375,15.944669723510742,1.0500000715255737,5.429999828338623,14.209270477294922,1.2899999618530273,2.830381393432617,2.140000104904175,19.899999618530273,0.7089109420776367,6.360000133514404,3.380000114440918,2.5,0.47999998927116394,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-04-20,19.623624801635742,10.106733322143555,1094.2022705078125,10.390000343322754,10.579999923706055,20.68000030517578,64.18055725097656,12.649999618530273,8.012059211730957,12.920000076293945,30.613649368286133,924.1727905273438,12.120091438293457,9.677414894104004,17.051599502563477,7.869849681854248,1054.419189453125,16.023603439331055,1.0406250953674316,5.420000076293945,14.256953239440918,1.2599999904632568,2.781071662902832,2.140000104904175,19.899999618530273,0.65766441822052,6.400000095367432,3.359999895095825,2.4149999618530273,0.44999998807907104,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-04-21,,,,10.489999771118164,10.720000267028809,20.68000030517578,,12.390000343322754,,13.140000343322754,,891.0169067382812,,,16.992835998535156,,,,,,,1.2999999523162842,,,,,,3.509999990463257,2.4749999046325684,0.46000000834465027,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-04-23,19.663188934326172,,1108.856689453125,,,,,,,,30.613649368286133,,12.268349647521973,9.677414894104004,,,1044.573974609375,16.260406494140625,1.0500000715255737,,14.209270477294922,,2.771209955215454,2.140000104904175,19.899999618530273,0.6405822038650513,6.380000114440918,,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-04-24,19.28733253479004,10.152966499328613,1118.6263427734375,10.40999984741211,10.989999771118164,20.31999969482422,62.80158996582031,11.649999618530273,7.972541809082031,13.289999961853027,30.613649368286133,895.9046020507812,12.194221496582031,9.677414894104004,17.022218704223633,7.643024444580078,1045.5584716796875,16.240671157836914,,5.320000171661377,14.066225051879883,1.2000000476837158,,,20.0,0.6149589419364929,6.360000133514404,3.569999933242798,2.369999885559082,0.44999998807907104,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-04-25,19.584060668945312,9.727615356445312,1118.6263427734375,9.9399995803833,10.350000381469727,20.889999389648438,60.59717559814453,11.010000228881836,7.458822250366211,12.960000038146973,30.613649368286133,894.4658813476562,12.34247875213623,9.677414894104004,16.199512481689453,7.741643905639648,1015.0383911132812,16.142005920410156,1.0312501192092896,5.400000095367432,13.875496864318848,1.1699999570846558,2.781071662902832,1.559999942779541,20.0,0.6235000491142273,5.820000171661377,3.2799999713897705,2.4000000953674316,0.44999998807907104,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-04-26,19.831335067749023,9.764602661132812,1187.0140380859375,10.210000038146973,10.229999542236328,21.06999969482422,60.82052993774414,10.579999923706055,7.636648178100586,12.920000076293945,30.428110122680664,897.1527099609375,12.47220516204834,9.773706436157227,16.11136245727539,8.313638687133789,1020.945556640625,16.260406494140625,1.0500000715255737,5.510000228881836,13.923178672790527,1.1699999570846558,2.771209955215454,1.559999942779541,19.799999237060547,0.6235000491142273,5.960000038146973,3.3299999237060547,2.25,0.4399999976158142,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
