,NTCO3.SA_px_USD,0973.HK_px_USD,LMND_px_USD,SOMA3.SA_px_USD,ARZZ3.SA_px_USD,MME.AX_px_USD,AEF.AX_px_USD,CONCHATORO.SN_px_USD,MOVI3.SA_px_USD,FREY.PA_px_USD,LFG.AX_px_USD,ABB.AX_px_USD,1112.HK_px_USD,VITL_px_USD,2897.TW_px_USD,KMD.NZ_px_USD,SML.NZ_px_USD,AMAL_px_USD,BFT.WA_px_USD,IBAB.BR_px_USD,Index
2022-08-03,3.1828926940702424,3.2153189139379426,22.1200008392334,2.0584079154361605,15.372583173959555,0.5306423308966921,4.501292643732074,1.210719349317139,2.396407576733739,31.065962046682525,2.4338153901164206,2.261299380406227,1.0928693497773139,12.0600004196167,0.25916393563117196,0.6219005764006971,2.0867929962124734,22.71391487121582,125.89325423947419,17.237740157560527,272.31497880041104
2022-08-04,3.366579744357797,3.2769915153921105,23.309999465942383,2.202292622606217,16.05954909550596,0.5080144631529369,4.509188209031748,1.2284520233948837,2.493494804641975,31.341649757791522,2.598887232709249,2.1642806655238602,1.0973804828266325,13.449999809265137,0.26284975763775165,0.6305817291593722,2.128168713680043,22.66579246520996,127.5119323130481,17.390712504645364,278.196797375523
2022-08-05,3.272411102647294,3.2769915153921105,24.06999969482422,2.18771472269693,15.923269518130994,0.5080144631529369,4.509188209031748,1.2076901380151233,2.5030132730142323,31.341649757791522,2.598887232709249,2.1642806655238602,1.0973804828266325,13.539999961853027,0.26284975763775165,0.6305817291593722,2.128168713680043,23.031526565551758,127.5119323130481,17.390712504645364,279.15626232133224
2022-08-07,3.272411102647294,3.2892088131666455,24.06999969482422,2.18771472269693,15.923269518130994,0.5176572901676174,4.3580951756563175,1.2076901380151233,2.5030132730142323,31.106404495761083,2.63154830658528,2.1948669563871674,1.1493774875127685,13.539999961853027,0.26226491092649606,0.6248319470722177,2.0338961842380887,23.031526565551758,126.96194014893213,17.059479732028752,277.92519642516817
2022-08-08,3.4161947007378335,3.2707598391281727,25.110000610351562,2.24194055331944,15.904809434458159,0.5100803894173599,4.643093571930588,1.2242166136953847,2.666160736877909,31.18824216915189,2.8886070279265827,2.2010318264772466,1.1075419457429347,14.050000190734863,0.26466634551179363,0.6298084568854261,2.0815384158797743,23.07002067565918,128.8922071913366,17.06411407586001,282.4250347710827
2022-08-09,3.0793451265108267,3.1966824863490624,28.110000610351562,2.1338326459404535,15.47435992536604,0.4938106594544769,4.39831618154845,1.2210572755349665,2.610606817539141,31.220396801279698,2.8269216493197127,2.2117154612519996,1.0973525239101345,13.880000114440918,0.26643742373968665,0.6294482451451203,2.0489227383055892,23.18600082397461,128.53005480410448,17.20256957381664,283.8178318878836
2022-08-10,3.0560240422250238,3.2473348385283183,28.65999984741211,2.291815231714963,16.301287512618803,0.4811767936590504,4.812202275511548,1.2355528070734614,2.7066314473313082,31.49998004468783,3.0113253044084116,2.3209703718150485,1.1226845298316062,14.289999961853027,0.2738311710134462,0.6356940314141483,2.075426381319076,22.886390686035156,129.94519912451415,17.49888796830645,288.35241437127297
2022-08-11,2.964553467489186,3.2489077757213196,30.40999984741211,2.330720890234851,15.648396067243546,0.49718203473815986,4.636719841140488,1.2317165295047208,2.6215418052226607,31.548718989519468,3.053432577135665,2.414884277589116,1.1617262287239478,13.770000457763672,0.2734756893662443,0.6384566382466288,2.065145388901595,23.099018096923828,129.9086957836965,17.6073845878049,289.1306769743786
2022-08-12,2.7004684238687995,3.2489077757213196,32.02000045776367,2.510480283006185,16.996033471686786,0.49718203473815986,4.636719841140488,1.2482999629979556,2.733596575731692,31.548718989519468,3.053432577135665,2.414884277589116,1.1617262287239478,14.220000267028809,0.2734756893662443,0.6384566382466288,2.065145388901595,23.147342681884766,129.9086957836965,17.6073845878049,292.6309519365527
2022-08-14,2.7004684238687995,3.2506485173681208,32.02000045776367,2.510480283006185,16.996033471686786,0.4981426311033654,4.70106696830056,1.2482999629979556,2.733596575731692,31.364308695472133,3.0531517914114152,2.469364248025384,1.1464879837269233,14.220000267028809,0.2754618649452233,0.6458431497497876,2.108738678218415,23.147342681884766,129.9086957836965,17.48423059738606,292.4823630333725
2022-08-15,2.8251088441326853,3.213855982880756,30.889999389648438,2.519669062870826,16.862900284099965,0.5124382224666152,4.589430703077713,1.2482999629979556,2.861247096642001,31.07922062848571,3.04218038011009,2.3375605440170766,1.1397926228995587,13.84000015258789,0.27381315469302614,0.6429636965220903,2.0740618149715813,23.33097267150879,128.01415463209534,17.104728548754462,288.40239839546257
2022-08-16,2.7387415428543145,3.2558732938785635,30.729999542236328,2.3998892452639917,16.412281447797447,0.5124090871000568,4.5481953395817225,1.2398612893293526,2.8063788946084087,30.92903182094723,2.9444679373577465,2.3584855259147903,1.139356541729233,14.029999732971191,0.27641867078413523,0.6409939734400628,2.0677079143507537,23.321306228637695,141.05772587591198,16.818298820611492,300.2274227253065
2022-08-17,2.6589482973802867,3.236678761476189,29.43000030517578,2.426543269083081,16.509843163968558,0.5197688899607679,4.355645016815153,1.1993286646353885,2.8746045578405437,30.95437445478698,2.901094217826686,2.3008435732952432,1.1266681804537206,13.789999961853027,0.27552885717659886,0.6284765452298017,2.064585741087784,23.282651901245117,143.3536381729869,17.233798143378202,301.1230206756558
2022-08-18,2.7990814831268636,3.236266117171937,28.420000076293945,2.475302551912286,16.620637779090874,0.4906879711933863,4.309988058891652,1.1578870828244814,2.8106242846327203,30.508108015153038,2.7610270649984563,2.197729335648,1.1163350747401022,13.720000267028809,0.27389531132267186,0.6253645175279575,2.0543625305831688,23.128013610839844,144.99536118298133,16.883852984298144,300.5845253002596
2022-08-19,2.686910144730504,3.236266117171937,25.229999542236328,2.4421461010303616,16.510145155212868,0.4906879711933863,4.309988058891652,1.1372690103763965,2.6730666685752364,30.508108015153038,2.7610270649984563,2.197729335648,1.1163350747401022,14.399999618530273,0.27389531132267186,0.6253645175279575,2.0543625305831688,22.90572166442871,144.99536118298133,16.883852984298144,297.4382360696305
2022-08-21,2.686910144730504,3.210456355704401,25.229999542236328,2.4421461010303616,16.510145155212868,0.4710574740895599,4.221663561194727,1.1372690103763965,2.6730666685752364,30.517172357046203,2.7054986329560453,2.17993025343851,1.1261368991395366,14.399999618530273,0.2724087886046341,0.6184729431182309,2.0502496013702074,22.90572166442871,140.3360348678136,16.67355071140279,292.3678903509992
2022-08-22,2.6076987769448214,3.167238888094148,23.06999969482422,2.3464513596322085,16.474969639911357,0.4746198725513668,4.12907664575009,1.1335591718986457,2.6609122891199153,30.22599098830212,2.628544191423823,2.1529858848330874,1.1125555374455391,13.539999961853027,0.27022399627351745,0.6185225986440697,2.0565901510365117,22.15186309814453,136.64548120822252,16.33793748762463,283.8052214425301
2022-08-23,2.777492822346342,3.049855969585747,22.15999984741211,2.4693311903611663,16.71632695145009,0.4810094643613112,4.3228961271304405,1.148883576590113,2.761349251417256,30.309437021897004,2.69285270440621,2.173193933954406,1.1453483118576453,13.390000343322754,0.2715661356092535,0.6215860265363489,2.0667760612126047,21.56230354309082,135.01685184492334,16.363374803316123,281.50043593078107
2022-08-24,3.004900175034526,3.074786117014717,23.1299991607666,2.5202513085591356,17.106561246009107,0.4868690269184708,4.515056740089137,1.1290245222714794,2.7839512211999264,30.312609203195084,2.6929923074687707,2.1615604908474957,1.17486420903914,13.220000267028809,0.27334681308994524,0.6133958709983234,2.064436321822954,21.852251052856445,133.5380801622217,16.168392361057034,281.82332857748884
2022-08-25,3.1258909901527865,3.0684164088455628,24.3799991607666,2.576955275656249,17.099626295190852,0.49093680724685385,4.3766311437563346,1.1514198210636053,2.7603475792514507,30.322734412293634,2.7094445309896287,2.1865839187929046,1.1725257720734328,13.010000228881836,0.27450276798696976,0.6112100614516484,2.076126664969285,22.03588104248047,132.72774840760317,17.905295078517995,284.06227636797126
2022-08-26,2.9421346915361837,3.0684164088455628,22.34000015258789,2.6161088205875984,17.179938772439517,0.49093680724685385,4.3766311437563346,1.142603586443604,2.711967399124507,30.322734412293634,2.7094445309896287,2.1865839187929046,1.1725257720734328,12.829999923706055,0.27450276798696976,0.6112100614516484,2.076126664969285,22.00689125061035,132.72774840760317,17.905295078517995,281.69180057156314
2022-08-28,2.9421346915361837,2.969104539678256,22.34000015258789,2.6161088205875984,17.179938772439517,0.4737920860350223,4.202041283099496,1.142603586443604,2.711967399124507,28.669231518161254,2.5881784911210826,1.8265028896721487,1.188158660092091,12.829999923706055,0.27048155603928864,0.5954480186650705,2.053714347331898,22.00689125061035,129.73411825878696,16.72887517075201,275.0692914164703
2022-08-29,2.874991162879738,3.0124905642755926,21.709999084472656,2.66788746634038,17.549164949574173,0.47659339166363157,4.220166365851769,1.149217160504186,2.717718377314942,29.231220192843594,2.513499061592509,1.8442092702898898,1.197281510182839,13.34000015258789,0.2700236651339044,0.600095285431828,2.0697428806976914,21.736270904541016,130.55644579222053,17.92068767905683,277.6577049174556
2022-08-30,2.761890592920994,3.0550563034629445,22.420000076293945,2.5722965132399107,17.296088668838532,0.47315010146382647,4.343856304899468,1.158804939531497,2.6488306101970918,29.4410318450361,2.548939094472856,1.9063148885181356,1.1902398332225115,13.210000038146973,0.2747903175566965,0.6028997722241535,2.1337388371573978,21.813589096069336,136.8024291623129,17.50730689393985,284.1612538895052
2022-08-31,2.670704528284049,2.9875428637088333,22.1200008392334,2.5787816051077783,17.136998874375983,0.3414076236322357,4.04507324179158,1.1302379991160583,2.5334025629983046,29.48211324810955,2.532193257857076,1.8162886163299967,1.1564434827502934,12.949999809265137,0.27414560792941733,0.6008367375751652,2.0897748153384246,21.745935440063477,132.86510964630466,16.977058116044187,278.03404891581556
2022-09-01,2.64268117499645,3.13564955863531,22.8700008392334,2.5480700205686952,17.22052146615753,0.31597680905302683,3.899338844623819,1.1399952651006973,2.5543090483203783,29.400379497051723,2.596693593397645,1.7055952292688683,1.1360626079746579,13.029999732971191,0.2741029609092712,0.5927109970505108,2.0807793043346194,21.37867546081543,134.4074972023473,17.026793475387503,279.95583308819795
2022-09-02,2.7616824046733623,3.13564955863531,21.8700008392334,2.567002269224675,17.260304287733266,0.31597680905302683,3.899338844623819,1.2140506127005273,2.6902277695103494,29.400379497051723,2.596693593397645,1.7055952292688683,1.1360626079746579,12.699999809265137,0.2741029609092712,0.5927109970505108,2.0807793043346194,21.504314422607422,134.4074972023473,17.026793475387503,279.1391624949824
2022-09-04,2.7616824046733623,3.1106209289154476,21.8700008392334,2.567002269224675,17.260304287733266,0.29875777711706497,3.703832258054372,1.2140506127005273,2.6902277695103494,29.27365058401665,2.523923314174226,1.738227037429285,1.1178362976366638,12.699999809265137,0.27415188824343384,0.5706854872667033,2.0934315890426256,21.504314422607422,135.73887997590995,16.99250645771821,280.00408601047275
2022-09-05,2.8676458018584734,3.0489234166873698,21.8700008392334,2.552496835488138,17.399437400537373,0.29632193121801653,3.7757930823256043,1.1755101628190723,2.769569608319386,29.223801882221093,2.520286605159395,1.696187603482255,1.0974783502549175,12.699999809265137,0.2719313521662349,0.5669268204557223,2.1122418688743294,21.504314422607422,127.40701235554236,16.71049403778931,271.56637418630504
2022-09-06,2.7014447110723645,3.048651529507309,22.350000381469727,2.4412472066788413,16.787949568181965,0.28938009209861626,3.947317384645278,1.1148975769760727,2.578313325316629,29.239751102964828,2.489863752991067,1.6420637896142556,1.1086937287699747,12.949999809265137,0.26468714681777233,0.5601948519436859,2.0811278190587363,21.282026290893555,127.91488073112694,16.543138499676896,271.33562929906964
2022-09-07,2.7014447110723645,3.0734718890671737,23.809999465942383,2.4412472066788413,16.787949568181965,0.29030379086282837,3.9731170673313616,1.143876413955151,2.578313325316629,29.354809715020604,2.5212648806848144,1.6675589763012393,1.1008229597588353,13.510000228881836,0.26676208457852346,0.5850111238980377,2.0973701271133414,21.60096549987793,134.68251880633616,15.79919005112574,279.9859978919857
2022-09-08,2.809209453341661,3.073532581253409,24.309999465942383,2.5120560680810256,17.005843247143154,0.2875361615079945,3.968308142653709,1.1285882587912357,2.547424216908654,29.57328828081986,2.55598653413917,1.6643269375011231,1.1368427215254444,13.960000038146973,0.26676208457852346,0.5747434657867118,2.1123246977333094,21.61063003540039,139.55799945784193,15.467573998658063,286.1229758477547
2022-09-09,3.013605719299513,3.073532581253409,25.5,2.598483346211707,17.395228324961177,0.2875361615079945,3.968308142653709,1.0913176612239708,2.6232768583798634,29.57328828081986,2.55598653413917,1.6643269375011231,1.1368427215254444,14.350000381469727,0.26676208457852346,0.5747434657867118,2.1123246977333094,21.96822738647461,139.55799945784193,15.467573998658063,288.77936474201977
2022-09-11,3.013605719299513,3.073532581253409,25.5,2.598483346211707,17.395228324961177,0.3011798705171698,4.12865880107811,1.0913176612239708,2.6232768583798634,29.752137659311444,2.5859986929120424,1.6975592924418819,1.1368427215254444,14.350000381469727,0.2742302604521285,0.5843109909313348,2.151484023352473,21.96822738647461,142.9228154104319,15.282884839456429,292.4317748216843
2022-09-12,3.1757839652901563,3.02433780091416,25.229999542236328,2.637826142701676,17.871350825172733,0.30676643551007166,4.2388600108521794,1.132989561755903,2.679391089116802,30.099939591550775,2.5923968874355428,1.723406968768419,1.1264584936724955,13.380000114440918,0.27316858299739694,0.5707525808553338,2.181809212960736,22.093873977661133,139.13745039481847,14.791457783901832,288.26801996261304
2022-09-13,2.9328777887405386,2.900538882949845,23.3799991607666,2.527231739591359,17.406877310283413,0.3101642915575643,3.8692133801482833,1.1037569012318562,2.577363873153816,29.658181408314338,2.5005042401232127,1.6047631217637006,1.12632001379143,13.1899995803833,0.267843105000513,0.552136506970512,2.1015215015671345,22.064878463745117,133.02596593101498,14.338031477352075,277.43816867844953
2022-09-14,3.0579446687285894,2.956406966214389,23.989999771118164,2.542405818292181,17.628520721040395,0.3072001730536316,3.742343925955863,1.1119475552138622,2.5945891700019144,30.531475542190815,2.5214146804709894,1.579886500793867,1.165927614654447,13.220000267028809,0.27136921688908505,0.5477436263581064,2.1056494574944575,22.238842010498047,131.09258595729384,14.084806696922964,277.2910603402144
2022-09-15,3.0569105169754742,2.9747846889948435,24.549999237060547,2.4379918872388178,17.322714646587734,0.28754098773173453,3.6280634648370684,1.1069684215379885,2.5406061773341126,30.200956404051677,2.3869257634922287,1.5781318362673604,1.1380040068859834,12.180000305175781,0.2703480446189944,0.5586255914772065,2.0908912143629674,22.422475814819336,125.10997915361989,13.54059981410145,269.3825179771712
2022-09-16,2.7344005281422485,2.9747846889948435,22.950000762939453,2.411430591084476,17.342509982539806,0.28754098773173453,3.6280634648370684,1.1069684215379885,2.42923051381373,30.200956404051677,2.3869257634922287,1.5781318362673604,1.1380040068859834,11.819999694824219,0.2703480446189944,0.5586255914772065,2.0908912143629674,21.813589096069336,125.10997915361989,13.54059981410145,266.37298056139264
2022-09-18,2.7344005281422485,2.99327891439687,22.950000762939453,2.411430591084476,17.342509982539806,0.2691100101255765,3.6699032855865674,1.1069684215379885,2.42923051381373,30.47545887679438,2.3839424610857503,1.5406547593470499,1.1089655602930868,11.819999694824219,0.2667890492378295,0.5460052864066183,2.140946186232815,21.813589096069336,125.193946792493,13.62514577752395,266.8222765504747
2022-09-19,2.8068586494918923,3.085972451527843,22.649999618530273,2.4691658879344778,17.82705771768685,0.27236851742223234,3.6158897304652666,1.1069684215379885,2.5087101999331267,30.485632067879365,2.383020599971417,1.573684704973995,1.1357170069953706,11.880000114440918,0.26740518903124816,0.5589625586182383,2.115994626158155,22.528791427612305,125.60849328368602,13.451658086555437,268.33235086045244
2022-09-20,2.8782897594436676,2.993240780564886,21.940000534057617,2.4933372614254248,18.318014565984225,0.2677619957107638,3.5468174263097687,1.057022581133613,2.5049374752859483,29.97469505175455,2.3603735226829436,1.5731016375202618,1.0868884180931997,11.390000343322754,0.26534713102974955,0.5480196135241991,2.106710453145046,22.480466842651367,123.99344986747259,13.477488625193585,265.2559638863062
2022-09-21,2.8826263355870356,2.956073654516709,21.65999984741211,2.565364606787237,18.438720206290263,0.2677619957107638,3.5468174263097687,1.0449535293628696,2.4244185439068517,29.55362227030883,2.3603735226829436,1.5731016375202618,0.967239364273683,11.520000457763672,0.2638824757552155,0.546594527277375,2.075003172411516,22.519126892089844,120.53662830729559,12.783793954108479,260.486102727371
2022-09-22,2.9864892962803835,2.8945888734269793,20.59000015258789,2.7239622630818263,18.9450609693164,0.2624794074802217,3.4104211815464005,1.0222001560311986,2.5193394632209016,29.240851032777904,2.3200104322915607,1.5283610336480544,0.937123298432394,11.550000190734863,0.26306053658015366,0.5643373799880209,2.0817264428847007,22.809072494506836,120.98836415061723,12.42749541448051,260.06494416991444
2022-09-23,2.8331522297001204,2.8945888734269793,21.489999771118164,2.6172747300400214,18.216485564689464,0.2624794074802217,3.4104211815464005,0.9832866253684085,2.421205300382285,29.240851032777904,2.3200104322915607,1.5283610336480544,0.937123298432394,11.680000305175781,0.26306053658015366,0.5643373799880209,2.0817264428847007,22.200185775756836,120.98836415061723,12.42749541448051,259.3604094863852
2022-09-25,2.8331522297001204,2.9622694268882457,21.489999771118164,2.6172747300400214,18.216485564689464,0.2350928383574291,3.2877192000365754,0.9832866253684085,2.421205300382285,28.79040339297636,2.268624610421834,1.4497391309468557,0.9115115193391734,11.680000305175781,0.2537044460167242,0.5643373799880209,2.0817264428847007,22.200185775756836,117.61536678147303,12.044864575634088,254.9069500471941
2022-09-26,2.596286936265606,3.0425420430653314,21.020000457763672,2.4372666239721306,17.255919469647548,0.23306402417722882,3.227702339465558,0.9628041529928875,2.281553105998663,28.760925175508742,2.249046737223598,1.3789621623426287,0.8906237357481547,11.609999656677246,0.25050349181246334,0.5415378793143045,1.909018490039445,22.180856704711914,116.59841515001239,11.67775278685613,251.10478112359564
2022-09-27,2.5482677269681924,3.048612692439983,21.190000534057617,2.427753220961135,17.24433376918973,0.22526001058048573,3.2465068285650114,0.9996965722262745,2.234880870452178,28.34820973412371,2.2190767512509537,1.39661213848596,0.9196226938992254,11.319999694824219,0.24468293221166618,0.5228988914855645,1.987618192275187,22.45147132873535,117.47724797437061,11.62665547260473,251.67940802970782
2022-09-28,2.5536876721287998,2.93782890344562,22.469999313354492,2.4534047863468644,17.301545616364706,0.22766226240322598,3.2620526252452766,1.0346944072204882,2.2418351431368375,29.01653875482112,2.2596895026132757,1.4830570303016983,0.8697823118968655,11.710000038146973,0.2546651769905618,0.5466051014002414,2.029800880714195,22.277503967285156,115.12320041820058,11.494183781171087,251.54773769318805
2022-09-29,2.4650271975131623,2.9437009245418255,20.989999771118164,2.3976512314082274,17.17761847046518,0.23439591571977106,3.1888628352495396,1.0487409348794388,2.1530243233177067,29.20851688124885,2.2336257753981936,1.4845073886080793,0.8569211755797259,11.390000343322754,0.2516441557976237,0.5488804127272582,2.038250177882565,22.05521011352539,112.77774441068134,11.63789285373184,247.08221529271663
2022-09-30,2.61260800368654,2.9437009245418255,21.18000030517578,2.4312628433812784,17.47885539019011,0.23439591571977106,3.1888628352495396,1.058111633672411,2.184228596598929,29.20851688124885,2.2336257753981936,1.4845073886080793,0.8569211755797259,11.970000267028809,0.2516441557976237,0.5488804127272582,2.038250177882565,21.794260025024414,112.77774441068134,11.63789285373184,248.1142699719249
2022-10-02,2.61260800368654,2.9925637524676234,21.18000030517578,2.4312628433812784,17.47885539019011,0.21824264832076964,3.043357955875878,1.058111633672411,2.184228596598929,29.09897117822626,2.229905502336839,1.3800638522570665,0.8278995131043559,11.970000267028809,0.24755637024440552,0.5217106451449995,1.9662479494842813,21.794260025024414,112.13607582142012,11.942073208225057,247.31399546186594
2022-10-03,2.7637936921330435,2.9925637524676234,22.170000076293945,2.7351861860925655,19.09421853502494,0.2243069395417423,3.3304694726498756,1.072131455339396,2.4690990455476,29.215983307748434,2.258652267798469,1.4498680614051538,0.8278995131043559,11.819999694824219,0.2492205161352807,0.5467126346182527,2.0016058597869377,22.209848403930664,120.97298115097044,13.251188431059544,261.6557289964725
2022-10-04,2.7127416107333255,3.0933481464029318,23.559999465942383,2.703897095700334,18.753730262070864,0.23450218400025194,3.5532776014162937,1.0891637396031173,2.6052852200092644,29.84189524677638,2.262924849338905,1.4591246486777942,0.867373608171895,12.40999984741211,0.25117048402453696,0.5431789150782163,2.0020536880448963,22.606109619140625,123.18944532150044,13.042645160169782,266.78186671421435
2022-10-05,2.6508882688476896,2.9926476251440763,23.079999923706055,2.6728899306322083,18.781753358523243,0.22793402810200994,3.4569374193960014,1.0765453296751604,2.567628614664659,29.622742465322577,2.2510752256818956,1.4652902056095218,0.8499851596378954,12.140000343322754,0.2528032057653121,0.5468444963563895,2.021339570609723,21.774930953979492,120.54490741558917,13.298892716353963,262.2760362569198
2022-10-06,2.656480428447862,2.9294262103788173,22.81999969482422,2.7735050767883433,18.777647140496935,0.224492082830868,3.3608441432134866,1.0631743765697994,2.686799176714102,29.258252116708313,2.2170825928462534,1.411093146695134,0.8185722873118928,11.880000114440918,0.25175113915690694,0.541078119001779,1.9187177446883923,21.96822738647461,114.6552362290655,13.115941214129824,255.32832042078397
2022-10-07,2.5357294266825003,2.9294262103788173,21.770000457763672,2.7081978983004875,18.818136881696486,0.224492082830868,3.3608441432134866,1.0547631333406682,2.665494682377075,29.258252116708313,2.2170825928462534,1.411093146695134,0.8185722873118928,11.489999771118164,0.25175113915690694,0.541078119001779,1.9187177446883923,22.016555786132812,114.6552362290655,13.115941214129824,253.761365063439
2022-10-09,2.5357294266825003,2.7846701293842133,21.770000457763672,2.7081978983004875,18.818136881696486,0.23251547950216409,2.964261808093741,1.0547631333406682,2.665494682377075,29.265927177363952,2.190886807290379,1.3377601973212743,0.783778798492233,11.489999771118164,0.25175113915690694,0.5257179189639483,1.8107512762564464,22.016555786132812,112.71896881134386,13.101176525888947,251.02704410646993
2022-10-10,2.4349925434862163,2.6586500544875697,21.3799991607666,2.7191061906630063,18.72320978282106,0.23289511585485195,2.8428321605054663,1.0547631333406682,2.6258677291374486,29.528374429534534,2.1484090737824,1.284070327937108,0.8035133503031746,12.109999656677246,0.24339726991000055,0.522493834494208,1.8219330547836405,21.745935440063477,117.15979583973541,13.144235876397461,255.18447402468155
2022-10-11,2.393809814354659,2.6648668768120403,21.139999389648438,2.5847688637562762,18.132847919371976,0.2600415136893687,2.915762598512724,1.0469344289035751,2.485896551276762,29.498300280912627,2.138715043182527,1.2218818657594972,0.8290326106095848,11.930000305175781,0.2446609536702535,0.5236568050278344,1.8092361558739272,21.707275390625,116.79027458656931,12.843731159200418,253.16169311293257
2022-10-12,2.393809814354659,2.702819857537069,21.969999313354492,2.5847688637562762,18.132847919371976,0.26363196153922036,2.920830450248164,1.018206262802043,2.485896551276762,29.690768141799364,2.104271996142715,1.28677506061419,0.8128231997672536,12.010000228881836,0.23929890490899317,0.5261485620893444,1.8178451855362043,21.832921981811523,115.49797716066377,13.582030725926517,253.87367214238236
2022-10-13,2.4176293618416715,2.620882498063671,22.420000076293945,2.5630830832209415,18.129060363357127,0.2834549174888357,3.0049820238190583,1.0352150538683837,2.506675606222774,29.81853934469173,2.100721524832793,1.392078655684766,0.8360360517277077,12.569999694824219,0.24176219751160052,0.533882274714204,1.8155523077024125,22.886390686035156,119.579466079516,12.928635000723363,259.68404680214036
2022-10-14,2.311094527249119,2.620882498063671,20.3799991607666,2.508202611188692,17.8446725646556,0.2834549174888357,3.0049820238190583,1.0078357426753448,2.4257128912228336,29.81853934469173,2.100721524832793,1.392078655684766,0.8360360517277077,12.130000114440918,0.24176219751160052,0.533882274714204,1.8155523077024125,22.683429718017578,119.579466079516,12.928635000723363,256.44694020669283
2022-10-16,2.311094527249119,2.520097001146399,20.3799991607666,2.508202611188692,17.8446725646556,0.26754604725768877,3.016909715131244,1.0078357426753448,2.4257128912228336,29.95600908032074,2.0696391152647253,1.3252862832509444,0.8453312938152435,12.130000114440918,0.23879684115280797,0.5279068913235083,1.7506300622779236,22.683429718017578,118.43091766628405,13.472198588420444,255.71221591586237
2022-10-17,2.3611596739055942,2.690272182435951,21.450000762939453,2.5046844062513673,18.065455294007023,0.2707641513008375,3.3178903306480665,1.006182271055123,2.4843016753956206,30.10909164905956,2.078127020694358,1.4356796440709392,0.8662544036024096,12.619999885559082,0.24040796359898844,0.5406955813269034,1.76465092180904,23.041027069091797,119.47764464429807,14.084216524457359,260.40850605550753
2022-10-18,2.6081833935539973,2.646113868376352,23.459999084472656,2.5351673315517442,18.455027515267147,0.26527376056325086,3.1983453257808048,1.0140408095752353,2.529164857351374,30.16408645426618,2.084464030336373,1.4211094759579856,0.8523020866846518,11.890000343322754,0.23755943908976157,0.5495234514626496,1.7594606109538165,22.876724243164062,117.59166247939615,13.83747384158401,259.97568240271096
2022-10-19,2.573598462357413,2.602066557027508,23.010000228881836,2.464793649439484,18.238992396301647,0.28185757177758247,2.932941075970628,1.0063424349564805,2.540756990676101,30.039387216723483,2.08888338652157,1.4030244004336492,0.8558036483887991,11.619999885559082,0.24285051331504023,0.5412956415385006,1.7609471150169302,22.944379806518555,121.11931099524806,14.010768406607303,262.27800038325967
