,NTCO3.SA_px_USD,0973.HK_px_USD,LMND_px_USD,SOMA3.SA_px_USD,ARZZ3.SA_px_USD,MME.AX_px_USD,FREY.PA_px_USD,CONCHATORO.SN_px_USD,MOVI3.SA_px_USD,AEF.AX_px_USD,ABB.AX_px_USD,LFG.AX_px_USD,1112.HK_px_USD,VITL_px_USD,2897.TW_px_USD,KMD.NZ_px_USD,AMAL_px_USD,SML.NZ_px_USD,IBAB.BR_px_USD,BFT.WA_px_USD,Index,
8/25/22,3.005405187,3.068416409,24.37999916,2.576955276,17.0996263,0.490936807,32.37464874,1.151419957,2.760347579,4.376631144,2.186583919,2.709444863,1.172525772,13.01000023,0.274502768,0.611210061,22.03588104,2.076126665,17.90529508,132.7277484,285.9937054,
8/26/22,2.828731736,3.068416409,22.34000015,2.616108821,17.17993877,0.490936807,32.37464874,1.14260386,2.711967399,4.376631144,2.186583919,2.709444863,1.172525772,12.82999992,0.274502768,0.611210061,22.00688934,2.076126665,17.90529508,132.7277484,283.6303106,
8/28/22,2.828731736,2.96910454,22.34000015,2.616108821,17.17993877,0.473792086,30.60925627,1.14260386,2.711967399,4.202041283,1.82650289,2.588178655,1.18815866,12.82999992,0.270481556,0.595448055,22.00688934,2.053714347,16.72887517,129.7341183,276.8959118,
8/29/22,2.764176238,3.012490564,21.70999908,2.667887466,17.54916495,0.476593392,31.20927297,1.149216953,2.717718377,4.220166366,1.84420927,2.513499062,1.19728151,13.34000015,0.270023665,0.600095322,21.73627472,2.069742881,17.92068768,130.5564458,279.5249464,
8/30/22,2.655435078,3.055056303,22.42000008,2.572296513,17.29608867,0.473150101,31.43328367,1.15880494,2.64883061,4.343856305,1.906314889,2.548938767,1.190239955,13.21000004,0.274790318,0.602899772,21.81359291,2.133738837,17.50730689,136.8024292,286.0470538,
8/31/22,2.567763564,2.987542864,22.12000084,2.578781605,17.1369974,0.341407624,31.47714502,1.130237931,2.533402563,4.045073242,1.816288616,2.532193258,1.156443604,12.94999981,0.274145608,0.600836738,21.74593735,2.089774815,16.97705812,132.8651096,279.9261402,
9/1/22,2.540820537,3.135649559,22.87000084,2.548070021,17.22051856,0.315976809,31.38987989,1.139995469,2.554309048,3.899338845,1.705595229,2.596693593,1.136062486,13.02999973,0.274102961,0.592711033,21.37867355,2.080779304,17.02679348,134.4074972,281.8434681,
9/2/22,2.655234913,3.135649559,21.87000084,2.567002269,17.26030429,0.315976809,31.38987989,1.214050613,2.69022777,3.899338845,1.705595229,2.596693593,1.136062486,12.69999981,0.274102961,0.592711033,21.50431252,2.080779304,17.02679348,134.4074972,281.0222134,
9/4/22,2.655234913,3.110620686,21.87000084,2.567002269,17.26030429,0.298757777,31.25457533,1.214050613,2.69022777,3.703832258,1.738227037,2.52392299,1.117836176,12.69999981,0.274151888,0.570685487,21.50431252,2.093431589,16.99250646,135.73888,281.8785607,
9/5/22,2.757114161,3.048923417,21.87000084,2.552496835,17.3994374,0.296321931,31.20135393,1.175510163,2.769569608,3.775793082,1.696187603,2.520286768,1.097478472,12.69999981,0.271931352,0.566926857,21.50431252,2.112241869,16.71049404,127.4070124,273.433393,
9/6/22,2.597319231,3.04865153,22.35000038,2.441247207,16.78794957,0.289380092,31.2183819,1.11489744,2.578313325,3.947317385,1.64206379,2.489863913,1.10869385,12.94999981,0.264687147,0.560194888,21.28202438,2.081127819,16.5431385,127.9148807,273.2101329,
9/7/22,2.597319231,3.073471889,23.80999947,2.441247207,16.78794957,0.290303791,31.34122696,1.143876345,2.578313325,3.973117067,1.667558976,2.521264881,1.100822838,13.51000023,0.266762085,0.585011124,21.6009655,2.097370127,15.79919005,134.6825188,281.8682895,
9/8/22,2.700930216,3.073532581,24.30999947,2.512056068,17.00584471,0.287536162,31.57448927,1.128588328,2.547424217,3.968308143,1.664326938,2.555986373,1.136842722,13.96000004,0.266762085,0.574743466,21.61062813,2.112324698,15.467574,139.5579995,288.0158971,
9/9/22,2.8974481,3.073532581,25.5,2.598483346,17.39522981,0.287536162,31.57448927,1.091317661,2.623276858,3.968308143,1.664326938,2.555986373,1.136842722,14.35000038,0.266762085,0.574743466,21.96822739,2.112324698,15.467574,139.5579995,290.6644094,
9/11/22,2.8974481,3.073532581,25.5,2.598483346,17.39522981,0.301179871,31.76544125,1.091317661,2.623276858,4.128658801,1.697559292,2.58599853,1.136842722,14.35000038,0.27423026,0.584310991,21.96822739,2.151484023,15.28288484,142.9228154,294.3289221,
9/12/22,3.053375062,3.024337801,25.22999954,2.637826143,17.87135083,0.306766436,32.13677993,1.132989494,2.679391089,4.238860011,1.723406969,2.592396723,1.126458494,13.38000011,0.273168583,0.570752617,22.09387207,2.181809213,14.79145778,139.1374504,290.1824493,
9/13/22,2.819831796,2.900538883,23.37999916,2.52723174,17.40687731,0.310164292,31.6651283,1.103757034,2.577363873,3.86921338,1.604763122,2.50050424,1.126320014,13.18999958,0.267843105,0.552136507,22.06487465,2.101521502,14.33803148,133.0259659,279.3320659,
9/14/22,2.940077839,2.956406966,23.98999977,2.542405818,17.62852072,0.307200173,32.59751444,1.111947423,2.59458917,3.742343926,1.579886501,2.52141468,1.165927615,13.22000027,0.271369217,0.547743626,22.23884583,2.105649457,14.0848067,131.092586,279.2392361,
9/15/22,2.939083347,2.974784446,24.54999924,2.437991887,17.3227161,0.287540988,32.24463063,1.106968488,2.540606177,3.628063465,1.578131836,2.386925763,1.138004007,12.18000031,0.270348045,0.558625591,22.42247963,2.090891214,13.54059981,125.1099792,271.3083701,
9/16/22,2.629004772,2.974784446,22.95000076,2.411430591,17.34251144,0.287540988,32.24463063,1.106968488,2.429230514,3.628063465,1.578131836,2.386925763,1.138004007,11.81999969,0.270348045,0.558625591,21.81359291,2.090891214,13.54059981,125.1099792,268.3112641,
9/18/22,2.629004772,2.993278914,22.95000076,2.411430591,17.34251144,0.26911001,32.53770794,1.106968488,2.429230514,3.669903286,1.540654759,2.383942621,1.10896556,11.81999969,0.266789049,0.546005286,21.81359291,2.140946186,13.62514578,125.1939468,268.7791354,
9/19/22,2.698669833,3.085972452,22.64999962,2.469165888,17.82705917,0.272368517,32.54856955,1.106968488,2.5087102,3.61588973,1.573684705,2.38302076,1.135717007,11.88000011,0.267405189,0.558962559,22.52879143,2.115994626,13.45165809,125.6084933,270.2871012,
9/20/22,2.767347857,2.993240781,21.94000053,2.493337261,18.31801605,0.267761996,32.0030571,1.057022581,2.504937475,3.546817426,1.573101638,2.360373523,1.086888418,11.39000034,0.265347131,0.548019649,22.48046684,2.106710453,13.47748863,123.9934499,267.1733856,
9/21/22,2.771517279,2.956073655,21.65999985,2.565364607,18.43872021,0.267761996,31.55349069,1.044953725,2.424418544,3.546817426,1.573101638,2.360373523,0.967239364,11.52000046,0.263882476,0.546594527,22.51912498,2.075003172,12.78379395,120.5366283,262.3748604,
9/22/22,2.871376695,2.894588873,20.59000015,2.723962263,18.94505948,0.262479407,31.2195575,1.022200027,2.519339463,3.410421182,1.528361034,2.320010591,0.937123298,11.55000019,0.263060537,0.56433738,22.80907249,2.081726443,12.42749541,120.9883642,261.9285366,
9/23/22,2.723949938,2.894588873,21.48999977,2.61727473,18.21648556,0.262479407,31.2195575,0.983286625,2.4212053,3.410421182,1.528361034,2.320010591,0.937123298,11.68000031,0.263060537,0.56433738,22.20018387,2.081726443,12.42749541,120.9883642,261.2299119,
9/25/22,2.723949938,2.962269427,21.48999977,2.61727473,18.21648556,0.235092838,30.7386284,0.983286625,2.4212053,3.2877192,1.449739131,2.26862461,0.911511519,11.68000031,0.253704446,0.56433738,22.20018387,2.081726443,12.04486458,117.6153668,256.7459709,
9/26/22,2.496214704,3.042542043,21.02000046,2.437266624,17.25591947,0.233064024,30.70715491,0.962804214,2.281553106,3.227702339,1.378962162,2.249046737,0.890623736,11.60999966,0.250503492,0.541537879,22.18085861,1.90901849,11.67775279,116.5984152,252.9509406,
9/27/22,2.450046205,3.048612692,21.19000053,2.427753221,17.24433235,0.225260011,30.26651063,0.99969651,2.23488087,3.246506829,1.396612138,2.219076905,0.919622694,11.31999969,0.244682932,0.522898925,22.45147324,1.987618192,11.62665547,117.477248,253.499488,
9/28/22,2.455257245,2.937828903,22.46999931,2.453404786,17.30154704,0.227662262,30.98006566,1.03469428,2.241835143,3.262052625,1.48305703,2.259689503,0.869782312,11.71000004,0.254665177,0.546605101,22.27750206,2.029800881,11.49418378,115.1232004,253.4128336,
9/29/22,2.370014154,2.943700925,20.98999977,2.397651231,17.17761847,0.234395916,31.18503532,1.048740745,2.153024323,3.188862835,1.484507389,2.233625775,0.856921176,11.39000034,0.251644156,0.548880413,22.05521202,2.038250178,11.63789285,112.7777444,248.9637224,
9/30/22,2.511906328,2.943700925,21.18000031,2.431262843,17.47885539,0.234395916,31.18503532,1.058111508,2.184228597,3.188862835,1.484507389,2.233625775,0.856921176,11.97000027,0.251644156,0.548880413,21.79426003,2.038250178,11.63789285,112.7777444,249.9900866,
10/2/22,2.511906328,2.992563752,21.18000031,2.431262843,17.47885539,0.218242648,31.06807674,1.058111508,2.184228597,3.043357956,1.380063852,2.229905502,0.827899513,11.97000027,0.24755637,0.521710679,21.79426003,1.966247949,11.94207321,112.1360758,249.1823993,
10/3/22,2.657264817,2.992563752,22.17000008,2.735186186,19.09421854,0.22430694,31.19300699,1.072131326,2.469099046,3.330469473,1.449868061,2.258652268,0.827899513,11.81999969,0.249220516,0.546712635,22.2098484,2.00160586,13.25118843,120.9729812,263.5262237,
10/4/22,2.608180525,3.093348146,23.55999947,2.703897096,18.75373026,0.234502184,31.86127339,1.089163609,2.60528522,3.553277601,1.459124649,2.262924849,0.867373608,12.40999985,0.251170484,0.543178915,22.60610962,2.002053688,13.04264516,123.1894453,268.6966836,
10/5/22,2.54871148,2.992647625,23.07999992,2.672889931,18.78175336,0.227934028,31.62729071,1.076545395,2.567628615,3.456937419,1.465290206,2.25107507,0.84998516,12.14000034,0.252803206,0.546844496,21.77493095,2.021339571,13.29889272,120.5449074,264.1784076,
10/6/22,2.554087902,2.92942621,22.81999969,2.773505077,18.77764568,0.224492083,31.23813558,1.063174571,2.686799177,3.360844143,1.411093147,2.21708244,0.818572287,11.88000011,0.251751139,0.541078119,21.96822739,1.918717745,13.11594121,114.6552362,257.2058099,
10/7/22,2.437991217,2.92942621,21.77000046,2.708197898,18.81813688,0.224492083,31.23813558,1.054763003,2.665494682,3.360844143,1.411093147,2.21708244,0.818572287,11.48999977,0.251751139,0.541078119,22.01655388,1.918717745,13.11594121,114.6552362,255.6435081,
10/9/22,2.437991217,2.784670129,21.77000046,2.708197898,18.81813688,0.23251548,31.24632751,1.054763003,2.665494682,2.964261808,1.337760197,2.190886959,0.783778798,11.48999977,0.251751139,0.525717919,22.01655388,1.810751276,13.10117653,112.7189688,252.9097043,
10/10/22,2.341137208,2.658650054,21.37999916,2.719106191,18.72320978,0.232895116,31.52653508,1.054763003,2.625867729,2.842832161,1.284070328,2.148409074,0.80351335,12.10999966,0.24339727,0.522493834,21.74593735,1.821933055,13.14423588,117.1597958,257.0887811,
10/11/22,2.301541841,2.664866877,21.13999939,2.584768864,18.13284648,0.260041514,31.49442584,1.046934297,2.485896551,2.915762599,1.221881866,2.138715043,0.829032611,11.93000031,0.244660954,0.523656805,21.7072773,1.809236156,12.84373116,116.7902746,255.065551,
10/12/22,2.301541841,2.702819858,21.96999931,2.584768864,18.13284648,0.263631962,31.69991709,1.018206263,2.485896551,2.92083045,1.286775061,2.104271996,0.8128232,12.01000023,0.239298905,0.526148562,21.83292007,1.817845186,13.58203073,115.4979772,255.7905498,
10/13/22,2.324443455,2.620882498,22.42000008,2.563083083,18.12906181,0.283454917,31.83633446,1.035214924,2.506675606,3.004982024,1.392078656,2.100721525,0.836036052,12.56999969,0.241762198,0.533882275,22.88638878,1.815552308,12.928635,119.5794661,261.6086554,
10/14/22,2.222014785,2.620882498,20.37999916,2.508202611,17.84467113,0.283454917,31.83633446,1.00783587,2.425712891,3.004982024,1.392078656,2.100721525,0.836036052,12.13000011,0.241762198,0.533882275,22.68342972,1.815552308,12.928635,119.5794661,258.3756543,
10/16/22,2.222014785,2.520097001,20.37999916,2.508202611,17.84467113,0.267546047,31.98310814,1.00783587,2.425712891,3.016909715,1.325286283,2.069639115,0.845331294,12.13000011,0.238796841,0.527906891,22.68342972,1.750630062,13.47219859,118.4309177,257.6502339,
10/17/22,2.270150191,2.690272182,21.45000076,2.504684406,18.06545818,0.270764151,32.14654819,1.006182083,2.484301675,3.317890331,1.435679644,2.078127021,0.866254404,12.61999989,0.240407964,0.540695581,23.04102898,1.764650922,14.08421652,119.4776446,262.3549577,
10/18/22,2.507652459,2.646113868,23.45999908,2.535167332,18.45502752,0.265273761,32.20526444,1.014040684,2.529164857,3.198345326,1.421109476,2.08446403,0.852302087,11.89000034,0.237559439,0.549523451,22.87672615,1.759460611,13.83747384,117.5916625,261.9163312,
10/19/22,2.474400593,2.602066557,23.01000023,2.464793649,18.2389924,0.281857572,32.07212841,1.00634256,2.540756991,2.932941076,1.4030244,2.088883387,0.855803648,11.61999989,0.242850513,0.541295642,22.94437981,1.760947115,14.01076841,121.119311,264.2115438,
10/20/22,2.587784333,2.671628069,22.04000092,2.523718336,18.30678226,0.250974097,32.11289892,0.997145738,2.499613218,2.858283916,1.399180582,2.048908196,0.862853812,11.48999977,0.237022626,0.531569146,22.2871685,1.751546726,14.10576586,118.8321376,260.3949826,
10/21/22,2.701262075,2.671628069,22.89999962,2.690385959,18.64774106,0.250974097,32.11289892,1.007170774,2.575064955,2.858283916,1.399180582,2.048908196,0.862853812,11.69999981,0.237022626,0.531569146,22.39348602,1.751546726,14.10576586,118.8321376,262.2778798,
10/23/22,2.701262075,2.545298209,22.89999962,2.690385959,18.64774106,0.251668505,32.19577036,1.007170774,2.575064955,2.921159071,1.497268221,2.058450741,0.84881479,11.69999981,0.237479027,0.531569146,22.39348602,1.751546726,13.93067546,116.2333853,259.6181958,
10/24/22,2.542361652,2.52636357,22.10000038,2.566735984,18.25674999,0.253175938,31.1822722,0.984081215,2.493878192,2.827673331,1.468420374,2.022907615,0.862737296,12.21000004,0.235620871,0.545314262,22.62543869,1.802541861,13.94883428,119.0449096,260.5000173,
10/25/22,2.480767328,2.677637266,23.21999931,2.482488594,18.0468272,0.249034503,31.79556205,1.012532082,2.42777725,2.908917429,1.506978008,2.040838088,0.87088815,12.51000023,0.237730129,0.548967091,22.59644318,1.837586128,14.0381306,122.4728905,265.9619951,
10/26/22,2.33943409,2.539030192,23.04000092,2.348092134,16.77057568,0.243500643,32.2046681,1.044641675,2.263851524,2.996135227,1.512950613,2.064028604,0.87088815,12.60999966,0.240295835,0.558219921,22.22917938,1.86855861,14.07935689,124.3046905,266.1280983,
10/27/22,2.441969351,2.439485185,22.67000008,2.526828261,17.33214346,0.235445143,31.8085558,1.067800502,2.409621714,2.843963292,1.46427522,2.01681059,0.846503182,12.75,0.237893311,0.546463936,23.14734268,1.847244038,13.94552145,123.7044557,266.2823229,
10/28/22,2.465880146,2.439485185,23.34000015,2.581497541,17.91631269,0.235445143,31.8085558,1.055028995,2.398587783,2.843963292,1.46427522,2.01681059,0.846503182,12.90999985,0.237893311,0.546463936,22.54811859,1.847244038,13.94552145,123.7044557,267.1520426,
10/30/22,2.465880146,2.432057833,23.34000015,2.581497541,17.91631269,0.236794699,31.76581152,1.055028995,2.398587783,2.896688654,1.4975664,2.000960428,0.859323421,12.90999985,0.238074372,0.57043353,22.54811859,1.809991435,13.86785315,127.7470564,271.1380376,
10/31/22,2.663736408,2.487335795,24.20000076,2.776760375,19.39274594,0.243534321,31.73411454,1.055028995,2.544054097,2.938326337,1.602199499,2.003756005,0.876682943,13.23999977,0.239926,0.567401551,22.21951294,1.82302139,13.75442538,127.7470564,274.1096194,
11/1/22,2.650390701,2.608267394,24.04000092,2.815725618,19.24104876,0.243040407,31.70903485,1.055028995,2.612948449,2.957376306,1.630929036,1.899707776,0.884799829,13.39000034,0.241189374,0.580308963,23.85287476,1.801043157,13.27568933,129.2677013,276.7571063,
11/2/22,2.650390701,2.557820245,22.27000046,2.815725618,19.24104876,0.234568859,31.69008851,1.040538297,2.612948449,2.863262693,1.597604089,1.927092023,0.858077939,12.93999958,0.239514796,0.566292996,24.30712891,1.83108561,13.24961687,130.4687742,275.9615796,
11/3/22,2.610359348,2.595622433,21.70999908,2.902135467,19.4504206,0.220099204,31.47535566,1.048091425,2.640075643,2.803275646,1.578425744,1.873313017,0.8662064,13.43999958,0.241667275,0.556704869,23.22466278,1.811296435,13.33299223,131.8333526,276.2140555,
11/4/22,2.619324432,2.595622433,20.94000053,2.871981727,19.35343929,0.220099204,31.47535566,1.057856443,2.713393656,2.803275646,1.578425744,1.873313017,0.8662064,13.5,0.241667275,0.556704869,23.40829277,1.811296435,13.33299223,131.8333526,275.6526004,
11/6/22,2.619324432,2.677635561,20.94000053,2.871981727,19.35343929,0.235079692,32.24187682,1.057856443,2.713393656,2.896213938,1.577932167,1.862654161,0.899917143,13.5,0.245138424,0.568902924,23.40829277,1.874563452,13.99115305,139.4176803,284.9530365,
11/7/22,2.401733086,2.645899826,19.25,2.706707789,18.29699618,0.246028737,32.52838515,1.097805624,2.529072606,3.145641201,1.599186829,1.861212712,0.861521819,14.52000046,0.24628437,0.562389143,23.0990181,1.882797395,13.97709492,142.4831688,285.9409448,
11/8/22,2.348511026,2.627323392,19.14999962,2.711531476,18.26223338,0.224531168,32.72641409,1.111786135,2.330362395,3.11748381,1.692118894,1.95003506,0.846531761,14.43000031,0.247482978,0.575719141,23.06990242,1.88403642,14.02240609,140.1260946,283.4545042,
11/9/22,2.359133591,2.49497073,18.37999916,2.619268393,17.49712867,0.221714242,32.51594135,1.112694836,2.177658137,2.820794199,1.60662495,1.853012639,0.850001403,14.53999996,0.245307345,0.567956532,23.2446003,1.846869853,14.18912936,143.8342961,284.9771017,
11/10/22,2.248115631,2.622237093,21.29000092,2.297236913,15.602716,0.237889769,33.09956761,1.096069672,1.897003357,3.22993552,1.737916928,2.008662972,0.898041542,14.51000023,0.252861233,0.598145473,23.95309639,1.835817678,14.64497746,143.8342961,287.8945884,
11/11/22,2.232420024,2.622237093,22.80999947,2.215089963,15.68024646,0.237889769,33.09956761,1.089882604,1.853358407,3.22993552,1.737916928,2.008662972,0.898041542,14.56000042,0.252861233,0.598145473,23.38047791,1.835817678,14.64497746,143.8342961,288.8218246,
11/13/22,2.232420024,2.732011053,22.80999947,2.215089963,15.68024646,0.267938485,33.72621043,1.089882604,1.853358407,3.221742364,1.721504698,2.193220156,1.023329503,14.56000042,0.260295625,0.600917479,23.38047791,1.770322135,15.38774058,148.043436,294.7701437,
11/14/22,2.308899836,2.789469232,21.77000046,2.260143637,15.91419004,0.257632438,33.6959329,1.104571429,1.858011398,3.257764974,1.666246208,2.260763987,1.060797149,14.60000038,0.261732383,0.599409916,23.86574936,1.808505473,14.88521861,138.2231908,284.4482306,
11/15/22,2.308899836,2.782612168,23,2.260143637,15.91419004,0.247132424,33.82437614,1.121065364,1.858011398,3.3028433,1.706229281,2.4168209,1.072324101,14.69999981,0.255488254,0.635904877,24.68100929,1.831405853,14.98283928,136.6192352,285.5205312,
11/16/22,2.173947954,2.793711717,21.56999969,2.138471578,15.32454831,0.256099029,34.13482961,1.096176183,1.678807078,3.215101777,1.758995913,2.440766219,1.084544294,14.57999992,0.256237399,0.622539461,24.91394234,1.819967153,15.26055948,137.8489057,284.9681508,
11/17/22,2.185114007,2.773954083,20.70000076,2.091115035,15.42769205,0.24080043,34.02677945,1.085949628,1.609217697,3.158293208,1.739114085,2.439887345,1.084233201,14.07999992,0.255891044,0.620476678,24.98188019,1.795552219,14.70108931,136.336376,281.3334163,
11/18/22,2.110636903,2.773954083,20,2.108640163,15.78631414,0.24080043,34.02677945,1.060786869,1.597925199,3.158293208,1.739114085,2.439887345,1.084233201,13.93999958,0.255891044,0.620476678,24.68100929,1.795552219,14.70108931,136.336376,280.4577592,
11/20/22,2.110636903,2.763344633,20,2.108640163,15.78631414,0.250561257,34.11721506,1.060786869,1.597925199,3.02422587,1.717179772,2.390813096,1.103676714,13.93999958,0.257697828,0.635963701,24.68100929,1.800740694,14.80005143,136.8922208,281.039003,
11/21/22,2.192819806,2.655192606,18.76000023,2.200397787,16.88346982,0.237871849,33.82924857,1.057284299,1.715010484,2.95193872,1.704748136,2.341350727,1.092023234,14.52000046,0.258153359,0.628822551,24.65189552,1.756129755,14.39213913,136.2605006,280.0889976,
11/22/22,2.132067149,2.63819644,19.02000046,2.092199449,15.94432433,0.25261758,34.04792367,1.0761904,1.653769158,3.008926313,1.661957786,2.384491848,1.0692486,13.97999954,0.260317514,0.629028103,24.76836014,1.723575405,15.05481352,139.9437919,283.3417993,
11/23/22,2.042360707,2.738926387,19.45000076,2.001725896,15.38353576,0.24950403,34.39919461,1.084224714,1.653645738,3.144450864,1.786988362,2.436323366,1.097034742,13.82999992,0.260437129,0.650606198,24.62277794,1.781840175,15.00459081,146.6860742,290.3042423,
11/24/22,2.11256315,2.761399283,19.45000076,2.18878544,16.38485744,0.246924444,33.98613693,1.090258686,1.756461941,3.114889538,1.81979932,2.473540762,1.090254519,13.82999992,0.263397403,0.639595306,24.62277794,1.80886161,14.58211425,145.8418304,290.064449,
11/25/22,1.953422556,2.761399283,19.47999954,2.052503887,15.43417856,0.246924444,33.98613693,1.072164327,1.602499541,3.114889538,1.81979932,2.473540762,1.090254519,14.13000011,0.263397403,0.639595306,25.66126251,1.80886161,14.58211425,145.8418304,290.0147748,
11/27/22,1.953422556,2.748077958,19.47999954,2.052503887,15.43417856,0.244953297,33.66008288,1.072164327,1.602499541,3.017858111,1.778428068,2.436309454,1.091161954,14.13000011,0.2623321,0.62355666,25.66126251,1.815113352,14.91343501,146.7758582,290.7531981,
11/28/22,1.955681221,2.645768483,18.95999908,2.025150475,15.39593222,0.241118532,33.77504728,1.082469998,1.563348871,2.958588372,1.756008078,2.384296008,1.108249344,13.65999985,0.263847023,0.606715671,25.74861145,1.81822107,15.12427297,145.369917,288.443243,
11/29/22,2.015977778,2.754217623,19.05999947,2.146559331,16.01687988,0.233765015,33.70601936,1.09165168,1.63785135,3.094855741,1.749898069,2.418567412,1.096920421,13.53999996,0.265918529,0.638677447,25.39921379,1.888936685,14.66561516,144.0567051,287.4782298,
11/30/22,2.084228467,2.749965184,19.85000038,2.196568145,16.60442956,0.23120507,33.84481247,1.106148679,1.653184432,3.16428794,1.802039566,2.52461993,1.195847195,14.27000046,0.268617481,0.645245734,25.88448906,1.995328712,14.70730714,148.3110353,295.0893609,
12/1/22,2.016827513,2.866970431,18.98999977,2.055830263,15.83694431,0.231609683,34.37864935,1.125176385,1.610456001,3.14318799,1.927809935,2.553954478,1.206763533,14.36999989,0.270034225,0.644996925,25.95242691,2.025768067,14.99983062,148.7097835,294.9170198,
12/2/22,2.20693724,2.866970431,19.13999939,2.080175979,16.07544968,0.231609683,34.37864935,1.114933209,1.601726342,3.14318799,1.927809935,2.553954478,1.206763533,14.67000008,0.270034225,0.644996925,26.01066017,2.025768067,14.99983062,148.7097835,295.8592408,
12/4/22,2.20693724,2.941028673,19.13999939,2.080175979,16.07544968,0.224798559,34.42431408,1.114933209,1.601726342,3.029992448,1.900569532,2.553964917,1.329948631,14.67000008,0.270727596,0.654412557,26.01066017,2.177372677,14.95734598,145.4425501,292.8069078,
12/5/22,2.107592365,3.106375082,18.21999931,1.934135132,15.35132414,0.211239552,34.27616548,1.10755977,1.478468238,2.936927839,1.790506744,2.465143812,1.374991369,14.73999977,0.267357146,0.634200821,25.51568222,2.225432509,14.45799254,143.6379032,287.8389971,
12/6/22,2.187813434,3.078838418,17.87999916,1.986981546,15.33196894,0.214244726,33.98402885,1.129884606,1.500699353,2.905987649,1.713957805,2.436659239,1.390479071,14.80000019,0.26706422,0.64018668,25.28274727,2.257250664,14.41668053,142.5720782,285.9775506,
12/7/22,2.19687496,3.084670913,17.64999962,1.998432031,15.49234785,0.221986044,34.52454823,1.130575871,1.503771205,2.886867319,1.681712387,2.374381725,1.457568323,14.92000008,0.265455068,0.625406973,24.49660492,2.268142717,16.11939689,133.4850328,278.3837759,
12/8/22,2.089432211,3.106816335,18,1.915049309,15.11023501,0.206678639,34.67429645,1.130575871,1.392388956,2.788870891,1.694087161,2.41663979,1.625303454,15.80000019,0.267690585,0.639778658,23.98221588,2.264138879,15.66842208,140.0179205,284.7905408,
12/9/22,2.030731666,3.106816335,17.75,1.836154411,14.59272545,0.206678639,34.67429645,1.120866346,1.366325539,2.788870891,1.694087161,2.41663979,1.625303454,15.11999989,0.267690585,0.639778658,24.82659149,2.264138879,15.66842208,140.0179205,284.0140382,
12/11/22,2.030731666,3.035754844,17.75,1.836154411,14.59272545,0.183087472,34.55360899,1.120866346,1.366325539,2.817308121,1.674911273,2.424505345,1.610629069,15.11999989,0.26496498,0.629256935,24.82659149,2.339637411,15.75922901,142.4180384,286.3543266,
12/12/22,1.957718074,3.09765728,17.70000076,1.781781216,14.04924451,0.178927949,34.61808011,1.108913386,1.319750932,3.03627242,1.73526355,2.414129877,1.627167053,14.84000015,0.265082991,0.640702163,24.46748734,2.350438993,16.03825576,146.1896755,289.41655,
12/13/22,1.895034973,3.072214271,17.47999954,1.724195932,13.73629549,0.171053739,34.89691998,1.110894432,1.277509219,3.170454272,1.75843239,2.490159645,1.723296561,14.98999977,0.267025412,0.635232243,24.13750458,2.432838794,16.20937858,145.9582197,289.1366595,
12/14/22,1.863917918,2.970137856,17.06999969,1.71619217,13.56746955,0.168045443,34.86314001,1.093231457,1.244625092,2.836296044,1.749044337,2.471202892,1.795795039,15.19999981,0.268344978,0.635240441,23.75898743,2.336071583,15.88540089,146.1751841,287.6683268,
12/15/22,1.804876362,3.052714171,16.12999916,1.686421573,13.61842144,0.160933518,35.13552292,1.088274198,1.189170964,2.740072882,1.696507522,2.458845405,1.980933526,15.06999969,0.263340698,0.654045645,23.21548653,2.302240476,15.80863692,150.138734,290.1951776,
12/16/22,1.721136792,3.052714171,16.63999939,1.680494764,13.37682052,0.160933518,35.13552292,1.074297042,1.187103354,2.740072882,1.696507522,2.458845405,1.980933526,14.97000027,0.263340698,0.654045645,22.97284698,2.302240476,15.80863692,150.138734,290.0152268,
12/18/22,1.721136792,2.974508606,16.63999939,1.680494764,13.37682052,0.157145436,34.95441964,1.074297042,1.187103354,2.856708734,1.671759962,2.40313406,1.925792509,14.97000027,0.263363072,0.657004137,22.97284698,2.242573851,15.49740649,149.429219,288.6557346,
12/19/22,1.785607012,3.05097409,15.90999985,1.750715974,14.15078866,0.157590779,35.05169271,1.079437908,1.33629533,2.746803297,1.642967728,2.348622634,1.918887154,15.02999973,0.261359892,0.632110193,23.2446003,2.219939387,15.60336461,149.944973,289.8667302,
12/20/22,1.972663072,2.997158404,15.51000023,1.893085856,14.96904131,0.18060298,35.09072387,1.092440622,1.422685213,2.635219571,1.685627736,2.348788337,2.024659911,14.98999977,0.260631288,0.624494419,22.2255249,2.264833188,15.72557725,152.8572513,292.7710092,
12/21/22,1.973242575,3.00673114,15.34000015,1.899339931,14.64857878,0.177947882,33.46028331,1.135972864,1.400779902,2.770192707,1.745903777,2.382485386,2.04593847,15.38000011,0.261954715,0.619049229,22.35169983,2.194775309,16.07736668,155.6689452,294.5411879,
12/22/22,1.959547178,3.007039698,14.48999977,1.92724361,14.46578801,0.176913983,33.43899927,1.139596061,1.423186768,2.630098329,1.735759862,2.325909525,2.104609863,15.48999977,0.260496002,0.615357409,22.54580688,2.187937588,16.50647614,159.3283951,297.7591608,
