Date,AMAL,AMAL_MktCap,AMAL_SharesOut,BIRD,BIRD_MktCap,BIRD_SharesOut,BUD,BUD_MktCap,BUD_SharesOut,COCO,COCO_MktCap,COCO_SharesOut,COUR,COUR_MktCap,COUR_SharesOut,DANOY,DANOY_MktCap,DANOY_SharesOut,GPS,GPS_MktCap,GPS_SharesOut,GROV,GROV_MktCap,GROV_SharesOut,HAIN,HAIN_MktCap,HAIN_SharesOut,KO,KO_MktCap,KO_SharesOut,LMND,LMND_MktCap,LMND_SharesOut,OPY,OPY_MktCap,OPY_SharesOut,PG,PG_MktCap,PG_SharesOut,UL,UL_MktCap,UL_SharesOut,VITL,VITL_MktCap,VITL_SharesOut,VVPR,VVPR_MktCap,VVPR_SharesOut,WRBY,WRBY_MktCap,WRBY_SharesOut,ZVIA,ZVIA_MktCap,ZVIA_SharesOut
2022-01-03 00:00:00-05:00,16.169904708862305,492050200.29067993,30430000,16.219999313354492,2479226895.046234,152850000,61.928443908691406,123037574504.47083,1986770000,11.630000114440918,660584006.5002441,56800000,25.540000915527344,4008503143.6920166,156950000,11.648306846618652,29109351775.836945,2499020000,16.33763313293457,6058484494.686127,370830000,49.5,1853775000.0,37450000,42.65999984741211,3832147786.29303,89830000,55.39140319824219,238873210636.2915,4312460000,42.27000045776367,2955518432.006836,69920000,45.2109375,465220546.875,10290000,154.04566955566406,362472541377.86865,2353020000,49.7717399597168,124380573594.13147,2499020000,18.309999465942383,761695977.7832031,41600000,31.299999237060547,102350997.50518799,3270000,45.63999938964844,5369089528.198242,117640000,7.480000019073486,377066800.96149445,50410000
2022-01-04 00:00:00-05:00,16.284921646118164,495550165.69137573,30430000,15.59000015258789,2382931523.323059,152850000,61.74271011352539,122668564172.24884,1986770000,12.0,681600000.0,56800000,25.0,3923750000.0,156950000,11.956316947937012,29879075179.23355,2499020000,16.668317794799805,6181112287.845612,370830000,49.45000076293945,1851902528.5720825,37450000,43.029998779296875,3865384790.3442383,89830000,56.31615447998047,242861163548.73657,4312460000,39.029998779296875,2728977514.6484375,69920000,45.13372039794922,464425982.89489746,10290000,154.58470153808594,363740894413.147,2353020000,49.5323600769043,123782358479.38538,2499020000,18.18000030517578,756288012.6953125,41600000,31.5,103005000.0,3270000,44.08000183105469,5185571415.405273,117640000,7.349999904632568,370513495.1925278,50410000
2022-01-05 00:00:00-05:00,16.313678741455078,496425244.102478,30430000,13.569999694824219,2074174453.3538818,152850000,61.234378814697266,121658626797.67609,1986770000,11.489999771118164,652631986.9995117,56800000,24.010000228881836,3768369535.923004,156950000,11.872313499450684,29669148881.397247,2499020000,16.462759017944336,6104884926.624298,370830000,49.70000076293945,1861265028.5720825,37450000,42.63999938964844,3830351145.172119,89830000,56.78319549560547,244875259246.97876,4312460000,36.790000915527344,2572356864.013672,69920000,44.84415817260742,461446387.5961304,10290000,155.28448486328125,365387498572.99805,2353020000,49.44029235839844,123552279409.48486,2499020000,17.56999969482422,730911987.3046875,41600000,31.200000762939453,102024002.49481201,3270000,41.65999984741211,4900882382.049561,117640000,7.329999923706055,369505296.1540222,50410000
2022-01-06 00:00:00-05:00,16.77375602722168,510425395.9083557,30430000,15.229999542236328,2327905430.0308228,152850000,60.73582077026367,120668106631.73676,1986770000,10.960000038146973,622528002.166748,56800000,23.40999984741211,3674199476.0513306,156950000,11.900314331054688,29739123519.592285,2499020000,16.587881088256836,6151283943.958282,370830000,49.599998474121094,1857519942.855835,37450000,42.5099983215332,3818673149.2233276,89830000,56.484291076660156,243586245896.45386,4312460000,35.33000183105469,2470273728.0273438,69920000,46.20512008666992,475450685.6918335,10290000,153.9794921875,362316824707.03125,2353020000,48.95233154296875,122332855572.50977,2499020000,18.290000915527344,760864038.0859375,41600000,29.600000381469727,96792001.247406,3270000,42.38999938964844,4986759528.198242,117640000,6.920000076293945,348837203.8459778,50410000
2022-01-07 00:00:00-05:00,16.754589080810547,509842145.72906494,30430000,13.9399995803833,2130728935.8615875,152850000,61.51786804199219,122221854689.78882,1986770000,10.90999984741211,619687991.3330078,56800000,23.219999313354492,3644378892.2309875,156950000,11.928314208984375,29809095774.536133,2499020000,16.19463539123535,6005456642.131805,370830000,49.70000076293945,1861265028.5720825,37450000,42.470001220703125,3815080209.6557617,89830000,56.353515625,243022281992.1875,4312460000,37.13999938964844,2596828757.3242188,69920000,47.84599685668945,492335307.6553345,10290000,153.8943634033203,362116514975.28076,2353020000,49.5323600769043,123782358479.38538,2499020000,18.510000228881836,770016009.5214844,41600000,31.0,101370000.0,3270000,39.709999084472656,4671484292.297363,117640000,6.929999828338623,349341291.34655,50410000
2022-01-10 00:00:00-05:00,16.39035987854004,498758651.1039734,30430000,14.210000038146973,2171998505.830765,152850000,63.150394439697266,125465309160.95734,1986770000,10.479999542236328,595263973.9990234,56800000,23.209999084472656,3642809356.3079834,156950000,12.114986419677734,30275593362.50305,2499020000,15.515392303466797,5753572927.894592,370830000,49.54999923706055,1855647471.4279175,37450000,41.13999938964844,3695606145.172119,89830000,56.446922302246094,243425094551.5442,4312460000,35.900001525878906,2510128106.689453,69920000,47.85565185546875,492434657.59277344,10290000,151.7950439453125,357176774304.1992,2353020000,49.928253173828125,124771703246.45996,2499020000,18.950000762939453,788320031.7382812,41600000,28.700000762939453,93849002.49481201,3270000,37.33000183105469,4391501415.405273,117640000,6.659999847412109,335730592.30804443,50410000
2022-01-11 00:00:00-05:00,16.457454681396484,500800345.954895,30430000,14.220000267028809,2173527040.8153534,152850000,63.34591293334961,125853759438.591,1986770000,10.880000114440918,617984006.5002441,56800000,24.170000076293945,3793481511.9743347,156950000,12.18032169342041,30438867518.291473,2499020000,15.980134010314941,5925913095.04509,370830000,49.375,1849093750.0,37450000,41.13999938964844,3695606145.172119,89830000,56.46561050415039,243505686674.7284,4312460000,38.9900016784668,2726180917.3583984,69920000,47.7784309387207,491640054.35943604,10290000,150.0361328125,353038021230.46875,2353020000,49.67046356201172,124127481850.73853,2499020000,19.149999618530273,796639984.1308594,41600000,28.899999618530273,94502998.752594,3270000,38.7599983215332,4559726202.545166,117640000,7.130000114440918,359423305.7689667,50410000
2022-01-12 00:00:00-05:00,16.121978759765625,490591813.65966797,30430000,13.84000015258789,2115444023.323059,152850000,62.9157829284668,124999190048.78998,1986770000,10.489999771118164,595831986.9995117,56800000,23.34000015258789,3663213023.9486694,156950000,12.189655303955078,30462192397.68982,2499020000,15.863951683044434,5882829202.623367,370830000,49.5,1853775000.0,37450000,40.529998779296875,3640809790.3442383,89830000,56.549678802490234,243868227848.58704,4312460000,37.970001220703125,2654862485.3515625,69920000,46.1665153503418,475053442.9550171,10290000,150.3671112060547,353816820010.0708,2353020000,49.34822463989258,123322200339.58435,2499020000,18.540000915527344,771264038.0859375,41600000,28.700000762939453,93849002.49481201,3270000,37.099998474121094,4364443820.495605,117640000,7.460000038146973,376058601.9229889,50410000
2022-01-13 00:00:00-05:00,16.37118911743164,498175284.8434448,30430000,13.460000038146973,2057361005.8307648,152850000,64.85134887695312,128844714408.26416,1986770000,10.239999771118164,581631986.9995117,56800000,22.56999969482422,3542361452.102661,156950000,12.301658630371094,30742090950.46997,2499020000,16.471696853637695,6108199344.234467,370830000,49.349998474121094,1848157442.855835,37450000,40.349998474121094,3624640362.930298,89830000,56.885948181152344,245318376093.29224,4312460000,35.58000183105469,2487753728.0273438,69920000,46.21477127075195,475549996.3760376,10290000,149.68624877929688,352214737102.66113,2353020000,49.421878814697266,123506263595.50476,2499020000,18.520000457763672,770432019.0429688,41600000,27.299999237060547,89270997.50518799,3270000,35.47999954223633,4173867146.1486816,117640000,7.760000228881836,391181611.53793335,50410000
2022-01-14 00:00:00-05:00,16.52454948425293,502842040.80581665,30430000,13.920000076293945,2127672011.6615295,152850000,66.27859497070312,131680324129.94385,1986770000,10.329999923706055,586743995.6665039,56800000,22.110000610351562,3470164595.7946777,156950000,12.404327392578125,30998662240.600586,2499020000,16.32869529724121,6055170077.075958,370830000,49.154998779296875,1840854704.284668,37450000,40.400001525878906,3629132137.069702,89830000,57.34364700317383,247292183955.307,4312460000,35.220001220703125,2462582485.3515625,69920000,44.863468170166016,461645087.4710083,10290000,151.12362670898438,355596916118.7744,2353020000,49.98349380493164,124909750688.40027,2499020000,18.389999389648438,765023974.609375,41600000,26.200000762939453,85674002.49481201,3270000,34.27000045776367,4031522853.8513184,117640000,7.739999771118164,390173388.46206665,50410000
2022-01-18 00:00:00-05:00,16.41911506652832,499633671.4744568,30430000,13.550000190734863,2071117529.1538239,152850000,65.36946105957031,129874084149.32251,1986770000,9.960000038146973,565728002.166748,56800000,20.709999084472656,3250434356.3079834,156950000,12.245656967163086,30602141674.079895,2499020000,15.22939395904541,5647516161.832809,370830000,49.5,1853775000.0,37450000,36.77000045776367,3303049141.1209106,89830000,56.885948181152344,245318376093.29224,4312460000,32.869998931884766,2298270325.317383,69920000,43.27084732055664,445257018.92852783,10290000,148.21102905273438,348743515581.66504,2353020000,42.7653923034668,106871570674.2096,2499020000,17.549999237060547,730079968.2617188,41600000,24.600000381469727,80442001.247406,3270000,31.969999313354492,3760950719.2230225,117640000,7.480000019073486,377066800.96149445,50410000
2022-01-19 00:00:00-05:00,15.796088218688965,480674964.4947052,30430000,13.829999923706055,2113915488.3384705,152850000,64.42122650146484,127990160176.3153,1986770000,9.710000038146973,551528002.166748,56800000,20.489999771118164,3215905464.076996,156950000,12.161654472351074,30392217759.49478,2499020000,14.880831718444824,5518258826.150894,370830000,49.150001525878906,1840667557.144165,37450000,37.27000045776367,3347964141.1209106,89830000,56.9793586730957,245721205103.3783,4312460000,31.260000228881836,2185699216.003418,69920000,42.47936248779297,437112639.99938965,10290000,153.19459533691406,360469946719.6655,2353020000,46.070621490478516,115131404517.13562,2499020000,17.540000915527344,729664038.0859375,41600000,24.399999618530273,79787998.752594,3270000,30.520000457763672,3590372853.8513184,117640000,7.329999923706055,369505296.1540222,50410000
2022-01-20 00:00:00-05:00,15.268911361694336,464632972.73635864,30430000,13.4399995803833,2054303935.8615875,152850000,64.11817169189453,127388059972.3053,1986770000,9.819999694824219,557775982.6660156,56800000,20.0,3139000000.0,156950000,12.142987251281738,30345568000.69809,2499020000,14.353524208068848,5322717382.078171,370830000,49.25,1844412500.0,37450000,36.119998931884766,3244659504.0512085,89830000,56.7458381652832,244714157254.2572,4312460000,31.600000381469727,2209472026.6723633,69920000,41.157012939453125,423505663.14697266,10290000,154.02175903320312,362416279440.3076,2353020000,45.48138427734375,113658888936.76758,2499020000,17.350000381469727,721760015.8691406,41600000,24.700000762939453,80769002.49481201,3270000,31.68000030517578,3726835235.900879,117640000,7.489999771118164,377570888.46206665,50410000
